f1,f2
6.179817609487233687e-01,4.239590421084415794e+01
6.179817609487233687e-01,4.239590421084415794e+01
6.179817609487233687e-01,4.239590421084415794e+01
3.697499839311395586e-01,4.505319208674909248e+01
4.255430692592780950e-01,4.437977472534659285e+01
2.659506639188806698e-01,4.536834721434767914e+01
3.850614732592272382e-01,4.486820275100351552e+01
4.255430692592780950e-01,4.437977472534659285e+01
6.179817609487233687e-01,4.239590421084415794e+01
1.769924338556263521e-01,4.776750372491781604e+01
3.850614732592272382e-01,4.486820275100351552e+01
4.255430692592780950e-01,4.437977472534659285e+01
3.818599344781259952e-01,4.496927091877768135e+01
4.255430692592780950e-01,4.437977472534659285e+01
4.255430692592780950e-01,4.437977472534659285e+01
1.769924338556263521e-01,4.776750372491781604e+01
3.249816657988671142e-01,4.516464604555375217e+01
4.255430692592780950e-01,4.437977472534659285e+01
4.255430692592780950e-01,4.437977472534659285e+01
6.179817609487233687e-01,4.239590421084415794e+01
6.179817609487233687e-01,4.239590421084415794e+01
4.255430692592780950e-01,4.437977472534659285e+01
6.179817609487233687e-01,4.239590421084415794e+01
3.697499839311395586e-01,4.505319208674909248e+01
6.179817609487233687e-01,4.239590421084415794e+01
6.179817609487233687e-01,4.239590421084415794e+01
6.179817609487233687e-01,4.239590421084415794e+01
6.179817609487233687e-01,4.239590421084415794e+01
2.369514737152499662e-01,4.559885846894976424e+01
4.255430692592780950e-01,4.437977472534659285e+01
4.255430692592780950e-01,4.437977472534659285e+01
4.255430692592780950e-01,4.437977472534659285e+01
3.249816657988671142e-01,4.516464604555375217e+01
2.369514737152499662e-01,4.559885846894976424e+01
2.369514737152499662e-01,4.559885846894976424e+01
6.179817609487233687e-01,4.239590421084415794e+01
4.255430692592780950e-01,4.437977472534659285e+01
6.179817609487233687e-01,4.239590421084415794e+01
6.179817609487233687e-01,4.239590421084415794e+01
4.255430692592780950e-01,4.437977472534659285e+01
6.179817609487233687e-01,4.239590421084415794e+01
6.179817609487233687e-01,4.239590421084415794e+01
6.179817609487233687e-01,4.239590421084415794e+01
4.255430692592780950e-01,4.437977472534659285e+01
4.255430692592780950e-01,4.437977472534659285e+01
4.255430692592780950e-01,4.437977472534659285e+01
4.255430692592780950e-01,4.437977472534659285e+01
3.818599344781259952e-01,4.496927091877768135e+01
6.179817609487233687e-01,4.239590421084415794e+01
6.179817609487233687e-01,4.239590421084415794e+01
4.255430692592780950e-01,4.437977472534659285e+01
6.179817609487233687e-01,4.239590421084415794e+01
6.179817609487233687e-01,4.239590421084415794e+01
6.179817609487233687e-01,4.239590421084415794e+01
6.179817609487233687e-01,4.239590421084415794e+01
4.255430692592780950e-01,4.437977472534659285e+01
6.179817609487233687e-01,4.239590421084415794e+01
3.850614732592272382e-01,4.486820275100351552e+01
3.697499839311395586e-01,4.505319208674909248e+01
6.179817609487233687e-01,4.239590421084415794e+01
4.255430692592780950e-01,4.437977472534659285e+01
2.369514737152499662e-01,4.559885846894976424e+01
6.179817609487233687e-01,4.239590421084415794e+01
4.255430692592780950e-01,4.437977472534659285e+01
6.179817609487233687e-01,4.239590421084415794e+01
3.249816657988671142e-01,4.516464604555375217e+01
4.255430692592780950e-01,4.437977472534659285e+01
3.818599344781259952e-01,4.496927091877768135e+01
4.255430692592780950e-01,4.437977472534659285e+01
4.255430692592780950e-01,4.437977472534659285e+01
6.179817609487233687e-01,4.239590421084415794e+01
6.179817609487233687e-01,4.239590421084415794e+01
1.769924338556263521e-01,4.776750372491781604e+01
2.760011362734146045e-01,4.534397067566801098e+01
2.369514737152499662e-01,4.559885846894976424e+01
6.179817609487233687e-01,4.239590421084415794e+01
2.369514737152499662e-01,4.559885846894976424e+01
6.179817609487233687e-01,4.239590421084415794e+01
4.255430692592780950e-01,4.437977472534659285e+01
6.179817609487233687e-01,4.239590421084415794e+01
6.179817609487233687e-01,4.239590421084415794e+01
6.179817609487233687e-01,4.239590421084415794e+01
6.179817609487233687e-01,4.239590421084415794e+01
6.179817609487233687e-01,4.239590421084415794e+01
3.249816657988671142e-01,4.516464604555375217e+01
4.255430692592780950e-01,4.437977472534659285e+01
6.179817609487233687e-01,4.239590421084415794e+01
4.255430692592780950e-01,4.437977472534659285e+01
3.850614732592272382e-01,4.486820275100351552e+01
3.697499839311395586e-01,4.505319208674909248e+01
6.179817609487233687e-01,4.239590421084415794e+01
2.369514737152499662e-01,4.559885846894976424e+01
6.179817609487233687e-01,4.239590421084415794e+01
4.255430692592780950e-01,4.437977472534659285e+01
3.850614732592272382e-01,4.486820275100351552e+01
2.369514737152499662e-01,4.559885846894976424e+01
4.255430692592780950e-01,4.437977472534659285e+01
4.255430692592780950e-01,4.437977472534659285e+01
6.179817609487233687e-01,4.239590421084415794e+01
4.255430692592780950e-01,4.437977472534659285e+01
