f1,f2
5.484398332332734993e-02,4.319577934238704842e+00
1.063093623088419426e-02,4.944704441656349481e+00
2.947481440727132279e-02,4.721223698827308191e+00
0.000000000000000000e+00,5.141386317276342766e+00
1.844926376669308102e-02,4.886925884081361637e+00
1.056531378283346451e-01,3.961486982394549994e+00
1.869202210736167769e-02,4.871163462525200494e+00
2.213654990719027965e-02,4.827359775988260715e+00
2.755387780892055993e-02,4.775073232500375298e+00
3.245341619136987155e-01,3.825817403445900045e+00
4.471938643237374778e-02,4.517408882237839762e+00
2.966840925509572902e-02,4.656023417566641953e+00
2.504417983814836990e-02,4.775309346567603086e+00
3.859300819545675998e-02,4.649870162404162066e+00
2.230776566374218992e-02,4.788405481235850303e+00
1.040639318389385698e-01,4.433660353392993692e+00
8.494871482427629461e-02,4.437780335596987591e+00
6.510638140037089405e-02,4.500455751804805615e+00
1.135375760728063108e-02,5.022837860010644029e+00
1.815352138984432234e-02,4.995165262737709000e+00
0.000000000000000000e+00,5.179356107963670297e+00
1.508258841762212255e-01,4.260787579374266443e+00
2.202253973158115052e-02,4.884838566260835790e+00
3.391445950506191132e-01,4.151516993094654495e+00
6.037202026285305723e-02,4.630764767965276363e+00
6.376945643066554703e-02,4.582369235760623383e+00
6.201019496801606773e-02,4.584114470940939157e+00
3.708523710627852771e-02,4.718735415288962010e+00
3.305442276451885097e-02,4.758809644720373377e+00
3.133700186014033717e-02,4.760996185775589140e+00
4.323569232466197010e-02,4.669908431330473064e+00
3.944700463886189473e-02,4.678269414612374888e+00
2.902620207359141516e-02,4.825328419062589802e+00
1.283119468639921656e-01,4.470894470712301505e+00
7.112121819467628892e-02,4.516823927403098793e+00
8.755905089464417757e-02,4.508686718562117335e+00
1.324541383560641494e-02,5.120657169052209134e+00
2.165842489758006487e-02,5.076181174869843993e+00
1.323543593161297452e-02,5.252138091144401777e+00
0.000000000000000000e+00,5.387796830430332307e+00
1.971885368290432483e-03,5.385704865744466829e+00
1.971885368290432483e-03,5.385704865744466829e+00
1.971885368290432483e-03,5.385704865744466829e+00
2.128608596402662700e-01,4.316885505953603541e+00
2.154374781027676433e-01,4.310423468183986806e+00
3.118256819985891215e-01,4.288106319792083454e+00
2.688323153890670447e-02,5.074130029835769662e+00
2.697557293043661292e-02,5.037447386817392569e+00
6.992508372615456602e-02,4.612259336317347191e+00
4.998461169615371624e-02,4.744146319120307709e+00
4.622270457588979753e-02,4.763812973353033442e+00
4.383786212080939548e-02,4.809099699548307960e+00
3.977748146463180867e-02,4.819973152367792224e+00
3.114073351976658771e-02,4.832616268720129504e+00
1.056531378283346451e-01,4.562179866422136243e+00
1.011942060953943401e-01,4.602379881110267412e+00
2.065993045194071051e-02,5.181420560811591969e+00
1.792197729782483984e-02,5.229681596944592670e+00
1.519116600956574824e-02,5.383942697875757410e+00
0.000000000000000000e+00,5.519721558480654267e+00
0.000000000000000000e+00,5.519721558480654267e+00
7.734723839675212813e-03,5.447686861809086345e+00
7.744632366005933799e-02,4.671633330942285056e+00
9.032727988183683610e-02,4.640373404645858457e+00
6.954106469445266170e-02,4.779002785766430783e+00
6.146640408474354084e-02,4.812727780713026426e+00
3.700363211889932946e-02,4.835415637699661318e+00
3.114073351976658771e-02,4.878738741862234995e+00
1.056531378283346451e-01,4.565441496703488866e+00
1.040639318389385698e-01,4.602655092984869967e+00
2.146280240406293199e-02,5.189979641087244744e+00
1.867325322499927692e-02,5.315741277638384332e+00
1.795958185403128543e-02,5.355282132105708470e+00
2.089494676166455886e-02,5.303417216097703779e+00
4.679026299245367393e-03,5.709877713950890055e+00
0.000000000000000000e+00,5.725051596691272948e+00
1.571597992353455583e-02,5.520544342250675030e+00
7.992012369685165540e-02,4.731600679007986976e+00
5.609379177897378527e-02,4.991590854018781442e+00
4.853055834212366415e-02,5.002154974236536766e+00
3.283844039318965097e-02,5.166440607838750587e+00
3.303714032666084377e-02,5.005041103841476158e+00
7.789777840532928488e-02,4.891273306267356347e+00
6.565017228364342095e-02,4.913447925248983772e+00
5.487007582794970612e-02,4.997710262784004875e+00
9.515922987503637465e-02,4.859919451978726990e+00
4.486433254059217501e-02,5.014423667228591341e+00
6.792089059319975086e-02,4.935582843562414723e+00
1.070066693162978616e-01,4.628500976512206044e+00
3.962055268321527240e-02,5.018736783321100070e+00
1.089588227761836836e-01,4.621606253614784166e+00
1.061858926603010539e-01,4.631418607639917973e+00
1.103123542641469140e-01,4.616861974128141810e+00
1.064739144843314667e-01,4.630393490734637574e+00
1.048416185300151127e-01,4.636221591340325077e+00
1.050243612529621340e-01,4.635566865142668469e+00
1.056531378283346451e-01,4.633318440337865773e+00
1.117526501378389575e-01,4.611845431047073340e+00
1.042128419546426016e-01,4.638478727370383581e+00
1.754799538649484680e-02,5.536215471297026625e+00
