f1,f2
1.397700239176468998e-13,2.450700327604954598e+00
1.314470980615875853e-13,2.453775446178305231e+00
7.754666349735046818e-14,2.458279835269581604e+00
1.742496350540700964e-14,2.463094622499578001e+00
0.000000000000000000e+00,2.466175256071108102e+00
8.055568732281381297e-15,2.465877565160872642e+00
8.236519068775904924e-13,2.451363723160465025e+00
1.010407457253773959e-13,2.461235545481526898e+00
1.067270439166017944e-13,2.459693583517663651e+00
9.277956262990027059e-14,2.462839243670293943e+00
9.920027339516987802e-14,2.462352721311361847e+00
3.309286955254333832e-12,2.452405889380281589e+00
1.116167058126336835e-12,2.453045973565014304e+00
0.000000000000000000e+00,2.468117278380048685e+00
4.997247606656465535e-13,2.453992148553232333e+00
1.625146745329383074e-13,2.454421762456038714e+00
1.382783915062891726e-13,2.459151133134724887e+00
1.701317315403084294e-13,2.457515455292917483e+00
8.231085380451847780e-14,2.465086481896133108e+00
1.519522472552398504e-14,2.467451681247334605e+00
5.883650077922627942e-13,2.457109518068504528e+00
0.000000000000000000e+00,2.476503061837598274e+00
2.586415806182381303e-15,2.468777236262730490e+00
2.663612680438752439e-13,2.457750951829344999e+00
1.476121794874336564e-12,2.456337794513292039e+00
0.000000000000000000e+00,2.477612402778492040e+00
3.359737038504323569e-12,2.455985623906566051e+00
6.457107893746054418e-14,2.467359439911734675e+00
1.411313033342121931e-13,2.460525793786052962e+00
1.484045161288397656e-13,2.460381206171080581e+00
0.000000000000000000e+00,2.478477403005499458e+00
3.424233272976176392e-15,2.476953291260079126e+00
2.941012212556410215e-14,2.467803845884039671e+00
1.349552961041270627e-14,2.472512638600976143e+00
0.000000000000000000e+00,2.479716870546654128e+00
1.493412923150641969e-13,2.460834357626948687e+00
1.495224089256523131e-14,2.475043505865848203e+00
1.171383746899879279e-13,2.463579752333440176e+00
1.182093878249629402e-13,2.463400400736307727e+00
8.717110398815350469e-14,2.467216721162658999e+00
8.679987084388937758e-13,2.458890616682964492e+00
2.843397828106692408e-13,2.460238514999824488e+00
0.000000000000000000e+00,2.481137832036306889e+00
0.000000000000000000e+00,2.485402418621523335e+00
2.155109834269408757e-14,2.470272925381800100e+00
2.814274261191406741e-14,2.469838987076986125e+00
1.217885331438355805e-13,2.463667999067202796e+00
2.659675150722690252e-13,2.461194316672349558e+00
2.659675150722690252e-13,2.461194316672349558e+00
2.659675150722690252e-13,2.461194316672349558e+00
9.983593029709231975e-14,2.466568739227183116e+00
0.000000000000000000e+00,2.488205655915626480e+00
1.743072785029940299e-12,2.459650187503977570e+00
6.760453284395800699e-14,2.468634015926099323e+00
1.224373667631458961e-13,2.463879131412880064e+00
2.827637655983597775e-13,2.460964760538399965e+00
0.000000000000000000e+00,2.495067709317996929e+00
2.209040532129125929e-13,2.461327787223191343e+00
1.228606406751208744e-13,2.464842201210324824e+00
2.252173338030332196e-14,2.474961895565694014e+00
1.664311524458530495e-13,2.462823509224932206e+00
0.000000000000000000e+00,2.505351484374879867e+00
0.000000000000000000e+00,2.507612600919713053e+00
3.646966678791685799e-14,2.471488508348284263e+00
1.128654425414729418e-13,2.466436426034819718e+00
0.000000000000000000e+00,2.510430396680876086e+00
2.673471315464425088e-15,2.496247920498566586e+00
1.280311419816575522e-13,2.465101956573839459e+00
0.000000000000000000e+00,2.512378181103650299e+00
2.961407435506937206e-15,2.505225096303903776e+00
1.071179530251569113e-14,2.486411326304903469e+00
0.000000000000000000e+00,2.512499044824239469e+00
4.727947819788922988e-14,2.473491581544345230e+00
6.521456502579214087e-14,2.472036105184865384e+00
0.000000000000000000e+00,2.512567475626040547e+00
8.659928735365953085e-15,2.490546749726291864e+00
0.000000000000000000e+00,2.515080731253939827e+00
1.199085767032952403e-13,2.466556844959406192e+00
4.726973235660328428e-15,2.506663793857019762e+00
0.000000000000000000e+00,2.515512375570960746e+00
6.493675348378144231e-14,2.474680378905263822e+00
0.000000000000000000e+00,2.520849774748266992e+00
8.151206508636505214e-15,2.498214666495575997e+00
1.228082981672221538e-13,2.466409385006768318e+00
0.000000000000000000e+00,2.523259141422723673e+00
0.000000000000000000e+00,1.529635523397070074e+01
1.152493911021121281e-14,2.496315486590973798e+00
0.000000000000000000e+00,1.732854983462683762e+01
0.000000000000000000e+00,1.788094746647685795e+01
1.343011626088872802e-14,2.502977858078065054e+00
0.000000000000000000e+00,1.988333062911366511e+01
9.690569746718733274e-14,2.470017546552516041e+00
0.000000000000000000e+00,2.386438728446842461e+01
6.022916580609149204e-15,2.513306943362604962e+00
1.360119821936419284e-14,2.497670907313145783e+00
1.430879730295534728e-14,2.497615190632273219e+00
0.000000000000000000e+00,2.640405987840140511e+01
3.780568282716345993e-12,2.461234679645193602e+00
0.000000000000000000e+00,2.768753080164929159e+01
4.822176462089011556e-14,2.477035511267116519e+00
