f1,f2
2.155551613591371804e-02,2.207634486321009337e+00
2.155551613591371804e-02,2.207634486321009337e+00
4.111333014613606507e-02,2.136162444045942799e+00
5.656846224235936166e-02,2.062474997879811589e+00
7.407792017586303790e-02,1.994877266641219560e+00
7.407792017586303790e-02,1.994877266641219560e+00
9.164245686259871182e-02,1.963275170710973461e+00
1.034664132825033334e-01,1.925883352563385831e+00
1.171117280128563393e-01,1.894351566617817895e+00
1.397510503561923967e-01,1.852593050637009631e+00
1.466857336993748484e-01,1.836267260694502523e+00
1.622953372816894335e-01,1.835150814949600973e+00
1.830548211019901728e-01,1.769324153062091121e+00
1.830548211019901728e-01,1.769324153062091121e+00
1.959602188853724614e-01,1.741920260180738422e+00
2.064540097509250938e-01,1.712868501496566997e+00
2.124569270857946668e-01,1.703881756930594626e+00
2.378259399520736561e-01,1.695591654822870664e+00
2.586185495324735406e-01,1.724598270048596227e+00
2.732220448236827304e-01,1.697385378769011188e+00
2.828869651194145241e-01,1.637040670936904307e+00
2.880790512939733206e-01,1.603872981861931279e+00
2.962548584572677890e-01,1.584837199329829138e+00
3.314015880669834435e-01,1.641379404848316570e+00
3.399495213344744804e-01,1.610327527005199322e+00
3.495082611934888783e-01,1.561018431865955236e+00
3.709946691701153654e-01,1.574697959354943722e+00
3.729659969378060769e-01,1.548504487418979281e+00
3.875538678087865341e-01,1.525460536730129046e+00
4.016261641877950095e-01,1.499903207024711804e+00
3.418228126907622011e-01,1.150867794287874224e+00
3.418228126907622011e-01,1.150867794287874224e+00
3.418228126907622011e-01,1.150867794287874224e+00
3.418228126907622011e-01,1.150867794287874224e+00
3.418228126907622011e-01,1.150867794287874224e+00
3.418228126907622011e-01,1.150867794287874224e+00
3.418228126907622011e-01,1.150867794287874224e+00
3.557085879510105686e-01,1.133341068525523632e+00
3.601584814542277968e-01,1.128940124906257614e+00
3.673411163061913176e-01,1.119762330725952548e+00
3.881823887967861264e-01,1.118508089985361220e+00
3.881823887967861264e-01,1.097904766098815710e+00
3.881823887967861264e-01,1.097904766098815710e+00
4.135263826719073887e-01,1.069358377082007427e+00
4.149269985966193008e-01,1.068896375059495307e+00
4.283643829094855859e-01,1.052203133092145304e+00
4.370739954730377685e-01,1.044242233106070339e+00
4.417660330813764635e-01,1.038336164510486270e+00
4.506003427924930027e-01,1.027064222028881701e+00
4.561058059074050708e-01,1.022680604923773329e+00
4.702111702865144349e-01,1.009601682727228056e+00
4.774236935120093062e-01,1.001379249105158298e+00
4.909418516091035301e-01,9.886989673647407217e-01
4.991024277175840074e-01,9.806356367490143278e-01
5.096556849941633605e-01,9.700177306806283539e-01
5.128422728512691542e-01,9.668132514558623880e-01
5.257323828889097772e-01,9.518074092830539623e-01
5.412812587849481494e-01,9.518223658944556798e-01
5.456708408826640433e-01,9.323418520786058705e-01
5.456708408826640433e-01,9.323418520786058705e-01
6.125452950221814685e-01,9.517893573305697963e-01
6.217137327268587033e-01,9.232759431894784763e-01
6.225201379791743816e-01,9.214875722383328860e-01
6.288205725899213006e-01,9.064650701228835761e-01
6.502626462253532358e-01,9.131468468415037121e-01
6.288205725899213006e-01,9.064650701228835761e-01
6.838561173021348027e-01,8.852476733776607487e-01
6.838561173021348027e-01,8.852476733776607487e-01
7.751623693628948431e-01,9.048630539197973777e-01
7.899013175482041405e-01,8.924635274707448662e-01
8.019879515149709315e-01,8.823814072441804601e-01
8.229563148693380681e-01,8.650691323739501115e-01
8.295602891573694571e-01,8.596624217671526846e-01
8.434215142597913939e-01,8.483837090607064813e-01
8.535050844756687516e-01,8.402369567017341501e-01
8.212210049313450888e-01,8.141370733049414499e-01
8.212210049313450888e-01,8.141370733049414499e-01
8.018923235102294322e-01,7.862072861699692661e-01
8.038753284871297256e-01,7.649296954113156133e-01
8.041538914710236741e-01,7.533638946843700390e-01
7.662259636745344382e-01,7.385377497516849576e-01
8.095425656036351336e-01,7.286944772521123381e-01
8.054645011872277882e-01,7.214289289794310056e-01
8.113494045955975675e-01,7.062439931790008840e-01
8.086838040924870796e-01,6.803319635086563233e-01
8.086838040924870796e-01,6.803319635086563233e-01
8.086838040924870796e-01,6.803319635086563233e-01
8.540415480690551897e-01,6.657886041847755898e-01
8.745427401535403877e-01,6.592185665936963757e-01
8.762158268365953795e-01,6.499622738082986295e-01
9.042392924906770268e-01,6.403891871300995131e-01
9.076163717843673817e-01,6.241172380561801347e-01
9.213777456050111780e-01,6.176273281532731474e-01
9.213777456050111780e-01,6.176273281532731474e-01
9.668726310864734774e-01,5.932744140978221115e-01
9.668726310864734774e-01,5.932744140978221115e-01
9.656918082355990807e-01,5.832016942393437597e-01
8.923492568916472356e-01,5.488322716646913957e-01
8.923492568916472356e-01,5.488322716646913957e-01
8.923492568916472356e-01,5.488322716646913957e-01
