f1,f2
0.000000000000000000e+00,1.000000000000000000e+00
1.001001001001000992e-03,9.683614001415833394e-01
2.002002002002001985e-03,9.552562629857317411e-01
3.003003003003002977e-03,9.452003375648808658e-01
4.004004004004003969e-03,9.367228002831666789e-01
5.005005005005004962e-03,9.292539400036652353e-01
6.006006006006005954e-03,9.225015741707871531e-01
7.007007007007006946e-03,9.162921329443461937e-01
8.008008008008007939e-03,9.105125259714634822e-01
9.009009009009008931e-03,9.050842004247501293e-01
1.001001001001000992e-02,8.999499624687226085e-01
1.101101101101101092e-02,8.950666353774405781e-01
1.201201201201201191e-02,8.904006751297618427e-01
1.301301301301301290e-02,8.859254059265910808e-01
1.401401401401401389e-02,8.816191991325704747e-01
1.501501501501501488e-02,8.774642296510319905e-01
1.601601601601601588e-02,8.734456005663334688e-01
1.701701701701701513e-02,8.695507109370962384e-01
1.801801801801801786e-02,8.657687889571951123e-01
1.901901901901902059e-02,8.620905405020415913e-01
2.002002002002001985e-02,8.585078800073303595e-01
2.102102102102101910e-02,8.550137212663866393e-01
2.202202202202202183e-02,8.516018126053352955e-01
2.302302302302302456e-02,8.482666054455281213e-01
2.402402402402402382e-02,8.450031483415743061e-01
2.502502502502502307e-02,8.418070007079168082e-01
2.602602602602602580e-02,8.386741619391796521e-01
2.702702702702702853e-02,8.356010126946427086e-01
2.802802802802802778e-02,8.325842658886923875e-01
2.902902902902902704e-02,8.296209254954440837e-01
3.003003003003002977e-02,8.267082516966545169e-01
3.103103103103103250e-02,8.238437312184688777e-01
3.203203203203203175e-02,8.210250519429268534e-01
3.303303303303303101e-02,8.182500810645764178e-01
3.403403403403403027e-02,8.155168462053132838e-01
3.503503503503503647e-02,8.128235190120429721e-01
3.603603603603603572e-02,8.101684008495002587e-01
3.703703703703703498e-02,8.075499102701246823e-01
3.803803803803804118e-02,8.049665719984442358e-01
3.903903903903904044e-02,8.024170072120602182e-01
4.004004004004003969e-02,7.998999249374452170e-01
4.104104104104103895e-02,7.974141144081330346e-01
4.204204204204203821e-02,7.949584382569181429e-01
4.304304304304304440e-02,7.925318264334428875e-01
4.404404404404404366e-02,7.901332707548811563e-01
4.504504504504504292e-02,7.877618200109955948e-01
4.604604604604604912e-02,7.854165755561579587e-01
4.704704704704704837e-02,7.830966873303981668e-01
4.804804804804804763e-02,7.808013502595235744e-01
4.904904904904904689e-02,7.785298009910835981e-01
