f1,f2
1.098149891916766875e-03,5.292789703277029467e+00
7.136005064016057598e-04,5.308174052585102665e+00
7.222097855444187080e-04,5.307690773864290001e+00
7.824285439392533910e-04,5.304396733595756253e+00
3.635090167972313902e-04,5.326126700199963260e+00
6.310428919659773770e-04,5.309427288530526035e+00
3.913576100631767883e-04,5.324742948189768121e+00
8.102202954797437049e-04,5.303025085981805553e+00
3.277890902536583222e-04,5.326836518647395380e+00
8.760117565184686369e-04,5.302553633213594075e+00
8.769157858631110520e-04,5.301995722655813204e+00
5.656697142786657091e-04,5.311605496611872645e+00
1.807884701215465412e-04,5.335295147469983235e+00
4.472401045045015225e-04,5.323137610752811000e+00
1.019265910049170021e-03,5.295412242817206128e+00
5.486945069198414593e-04,5.313286366767779434e+00
4.496304732150481639e-04,5.319481417373634002e+00
2.975338496766142225e-04,5.326973319172836341e+00
1.924202190793083012e-04,5.334925997974217182e+00
2.970491980345193062e-04,5.327871599191907670e+00
4.522068799589552303e-04,5.319124726374351297e+00
9.442005736457364552e-04,5.297551395682682518e+00
5.419580690840422425e-04,5.314064929673736337e+00
5.052820236718624894e-05,5.357159351462712493e+00
9.306034676022669188e-04,5.299046321903252199e+00
4.738987613271791917e-05,5.359047779801642264e+00
4.930695469632530694e-04,5.317382462815442246e+00
2.644839101985576191e-04,5.330597581456205880e+00
9.677804848792505819e-04,5.296374758781055903e+00
6.758121742986392426e-05,5.353633588490411377e+00
2.632540597277017720e-04,5.333049956777408340e+00
7.579621243386290379e-05,5.352191016236123922e+00
1.497262646334173212e-04,5.340146710636068939e+00
0.000000000000000000e+00,5.373325371966231501e+00
3.319884977724035167e-05,5.360777300626356379e+00
1.357166171167217914e-04,5.341974182716762165e+00
5.559509120849339347e-06,5.364166526851442462e+00
5.447902101982999381e-06,5.369439887710094617e+00
9.442888196126514324e-06,5.363684341235300579e+00
1.213105475490745106e-04,5.343240391659119126e+00
1.201258496361246183e-04,5.344887620554334973e+00
1.194096875409204450e-04,5.345615132804289793e+00
9.890442879616253148e-05,5.349727467449631568e+00
1.175938748207201073e-04,5.346099402307610937e+00
1.144803369465694160e-04,5.346317133153181800e+00
1.062653419425704364e-04,5.347327343804395561e+00
1.213237055552229089e-03,5.293617415329423537e+00
5.683276432884443180e-05,5.357578300235640079e+00
7.252322553593674656e-04,5.307992914463252276e+00
6.932447839541606809e-04,5.309752852124693057e+00
6.702986932338766057e-04,5.311328143282963765e+00
6.683039611951480802e-04,5.311457394266491328e+00
4.330863660310436437e-04,5.325962755225353895e+00
4.467566332680439909e-04,5.325894156892246656e+00
9.462666776867038150e-05,5.353265126601752577e+00
9.676071135922279030e-05,5.352524628208189306e+00
1.060690610849489898e-03,5.295447889616897719e+00
1.060690610849489898e-03,5.295447889616897719e+00
1.060690610849489898e-03,5.295447889616897719e+00
1.683511894649138249e-04,5.340883334119379988e+00
1.231263602692748212e-04,5.344272535707867533e+00
9.340749873010026870e-04,5.299376155391871457e+00
4.656473175494247664e-04,5.319373191374825893e+00
3.128884543058011391e-04,5.327423439835572871e+00
5.469386525053863794e-04,5.317321081882825595e+00
9.018313157428875298e-04,5.302212279858859567e+00
7.967176851455816085e-04,5.305811411568875258e+00
7.929414188795601845e-04,5.307487657954103710e+00
6.150697454315764805e-04,5.311612314998738427e+00
8.681372099295681403e-04,5.303094093045987556e+00
8.604754074467171844e-04,5.304123599069638040e+00
4.952781268787925578e-04,5.317975261203208959e+00
0.000000000000000000e+00,5.379460487020139681e+00
1.410261416265371024e-03,5.293913225832470815e+00
4.846936340567876538e-05,5.362520533125577415e+00
7.001423719661997638e-04,5.310168672437735715e+00
9.125722943779464747e-05,5.355781767400213944e+00
1.086670282434661679e-04,5.352019617079684544e+00
3.702306522767037167e-04,5.326838543760475275e+00
3.986152533105402455e-04,5.326602487003836650e+00
1.162111707004578540e-04,5.348172798768097813e+00
4.501043818805106110e-04,5.324361175598650853e+00
3.176810663580490704e-05,5.365526719989070159e+00
3.078240867954770005e-05,5.366438386223798318e+00
7.880341986742715982e-06,5.373150976511379184e+00
9.356541137718430313e-04,5.301488291142390175e+00
4.638190470935037646e-04,5.320049171351848294e+00
3.106117618728197402e-04,5.330304061136056148e+00
8.047673999800470908e-04,5.307274891225783442e+00
1.034733259858947214e-03,5.296544440718251145e+00
8.923831356728880284e-04,5.302918725643175790e+00
9.863627757935305041e-04,5.297986445885150886e+00
9.726801009141649006e-04,5.298599532270074519e+00
5.073872834667895234e-04,5.318140757489807413e+00
5.002587103001366947e-04,5.318554625732362595e+00
4.990846451178161626e-04,5.318814884857069991e+00
4.968261468070970946e-04,5.319061623635769287e+00
8.426672118363124492e-04,5.304418575995286211e+00
2.189014236590466162e-04,5.338067960075207452e+00
2.163694488436421052e-04,5.338370200296525425e+00
