f1,f2
0.000000000000000000e+00,4.526848979285358610e+01
1.431872918053254118e-01,4.342870230827814737e+01
1.789291891358466696e-02,4.344661819335168929e+01
4.963592236476925025e-03,4.383761967765394729e+01
4.715925342440674926e-03,4.459020170419429974e+01
1.895792972761646176e-04,4.472041072331517597e+01
2.703239981932933911e-03,4.467591176579919221e+01
6.131106722279556359e-02,4.367996848924022402e+01
0.000000000000000000e+00,4.618525463443861412e+01
3.992695378285890384e-02,4.374420725505238039e+01
1.895792972761646176e-04,4.487405964241024492e+01
1.789291891358466696e-02,4.438786982155576766e+01
6.166616517861748907e-03,4.450273158883692304e+01
2.106959902388187700e-02,4.376156457453970461e+01
1.926841103470279971e-03,4.476471146630478160e+01
1.804169891188417765e-02,4.392428318939502674e+01
1.811521625821706227e-02,4.387426910500498423e+01
1.431872918053254118e-01,4.388373215895252599e+01
0.000000000000000000e+00,4.624490093378108924e+01
3.342902137207358348e-02,4.390179258019487918e+01
2.764226381350163631e-04,4.578643940848487404e+01
2.943891390206381984e-04,4.497273978960629393e+01
1.789291891358466696e-02,4.446533825673910201e+01
3.198965344852516129e-03,4.481499836028209671e+01
1.758808512205841876e-02,4.456933949988491861e+01
0.000000000000000000e+00,4.631178435523754189e+01
4.203063329930238623e-02,4.394423526680176906e+01
1.758808512205841876e-02,4.467978443617361251e+01
3.961019075107586468e-02,4.440822250868816212e+01
4.571078735327519481e-03,4.486290640661930240e+01
3.622304989022862433e-04,4.595711873268336234e+01
6.088038087019470882e-04,4.550197860793189619e+01
3.771578649526675323e-03,4.499567323849449707e+01
9.304173129427336904e-04,4.526864721743726960e+01
1.639917334044304167e-04,4.629300493897981994e+01
1.797979670425142815e-03,4.516096960298143159e+01
1.784996045018500711e-03,4.518979643670441249e+01
1.852388442862222817e-01,4.405913242315218525e+01
0.000000000000000000e+00,4.636493645793904506e+01
7.262267555514501094e-02,4.413890496588643941e+01
2.104146645799780460e-02,4.469444062987589206e+01
4.300790017788518049e-02,4.467364113573292883e+01
4.613789942912424440e-03,4.499493473952959022e+01
5.238214952681998632e-02,4.434083097476310087e+01
1.062478105262170671e-03,4.533412305003208331e+01
9.345901103922275941e-04,4.572751462131380862e+01
6.233829681809790330e-02,4.429088389341245602e+01
5.250224777892748213e-04,4.605380437770757140e+01
4.128487737413656308e-03,4.516096013485849880e+01
3.670702488212382385e-04,4.625450002741430922e+01
6.434928869562546016e-04,4.586703525654877467e+01
8.625814796633990205e-04,4.585098957486371063e+01
1.350849773531121734e-01,4.418662712529997094e+01
0.000000000000000000e+00,4.703983797777146236e+01
4.090353992873329431e-02,4.478187497403872896e+01
1.010895927353318291e-01,4.441620323686125715e+01
4.961859671638761855e-03,4.499501273848848371e+01
1.292870905793471470e-01,4.421910105137392577e+01
6.827997478492225936e-02,4.468289301472900377e+01
7.645350525520087925e-02,4.448161169622970590e+01
7.392145690577160699e-04,4.598836590281823078e+01
6.088038087019470882e-04,4.651356965126187504e+01
1.481977502534880832e-04,4.658496063742211390e+01
3.609115679447313929e-03,4.533767027308324060e+01
6.916363178045213667e-02,4.453404145881227549e+01
1.042429876985914109e-03,4.579594737074477706e+01
3.581692448858005921e-03,4.539397251599636007e+01
3.198965344852516129e-03,4.564764471669077039e+01
2.521534725290305867e-03,4.567636809017625410e+01
0.000000000000000000e+00,4.716705006382927934e+01
1.108736292918857530e-01,4.443874950926950618e+01
7.829772978623780744e-02,4.466912397148115588e+01
5.884069298154879363e-02,4.485023637818593301e+01
2.401683244675650170e-02,4.502655468421823315e+01
4.090353992873329431e-02,4.496386846729731701e+01
4.203063329930238623e-02,4.490273102889626244e+01
6.757322870118277411e-03,4.507816069408407600e+01
7.494499334589731091e-05,4.710759457429617214e+01
2.093119648600621021e-04,4.663430811205017079e+01
1.062478105262170671e-03,4.608992631788456151e+01
4.963592236476925025e-03,4.509744625336465162e+01
3.930918284683916457e-03,4.547261098278436009e+01
2.726881408629080236e-03,4.580266897312924357e+01
6.088038087019470882e-04,4.656211663756691621e+01
7.392145690577160699e-04,4.627682623716064114e+01
3.654216774161071248e-03,4.562741267741128581e+01
2.786082690309018770e-03,4.573021759339388836e+01
9.430195392024990752e-04,4.622414089616087551e+01
3.874657511015200308e-03,4.553266197556440176e+01
2.280054226740520999e-04,4.662979346111388423e+01
1.431872918053254118e-01,4.444305327831574459e+01
0.000000000000000000e+00,4.724727389407880196e+01
1.042429876985914109e-03,4.629017957689536189e+01
8.702746362545882991e-03,4.523208078587957459e+01
9.314131119222561483e-02,4.476945282022567341e+01
1.203430740648578912e-01,4.464191531911739474e+01
2.466983557824653853e-02,4.509927542531221434e+01
5.573915370556792315e-02,4.500307147105853289e+01
2.280054226740520999e-04,4.676279211538121672e+01
6.732285151390343669e-02,4.491027473024441719e+01
