f1,f2
1.312273915583882667e-03,9.369376769246372305e+00
1.271590154489861185e-03,9.372406451846577724e+00
5.231795707468323096e-04,9.410258589565129839e+00
6.574406930382753348e-04,9.401490570675731462e+00
6.169082699014612030e-04,9.403224324986581451e+00
4.683419702453016841e-04,9.415735630674248569e+00
3.729132904587622384e-04,9.423012444097562224e+00
5.737213289518523210e-04,9.407888222985935300e+00
1.776116264414375325e-04,9.442665576390352200e+00
1.171152538734605494e-03,9.378072962401848400e+00
1.078707040134266933e-03,9.380739517087349100e+00
5.658313394850955635e-04,9.408640012233467687e+00
1.085117858381786033e-03,9.379754595620680035e+00
8.177536273344460571e-04,9.393823795454082415e+00
1.005723763471599560e-03,9.382936584162537841e+00
1.883420312281105450e-04,9.441965351238305715e+00
2.602851655203113979e-04,9.433447306582927183e+00
7.795156967523416336e-04,9.396406620670720855e+00
5.786160555698135663e-05,9.459564743697136180e+00
6.142666231108457209e-04,9.404514084774458382e+00
1.070434478305714796e-03,9.381135605156353918e+00
3.640887552727628844e-04,9.423162179929812865e+00
1.044266640733777091e-03,9.381533293021819375e+00
8.867637526768574118e-04,9.389896886764068640e+00
3.475607159829589691e-04,9.424707838530119730e+00
1.629669797962707940e-05,9.467980430407084924e+00
9.190584791077544956e-04,9.387845529415756118e+00
7.382066342701923975e-04,9.397856795298821453e+00
3.453866188122737104e-04,9.425145594928405757e+00
8.951106753037993847e-04,9.388761323656165558e+00
8.488197224379926808e-04,9.391509975298212964e+00
9.205104584765818210e-04,9.386606344652744127e+00
2.933458099060795706e-04,9.428499170592997913e+00
2.956902008864839169e-04,9.427521718674661599e+00
3.215558553411756766e-06,9.479917775859268758e+00
7.943931926090687856e-05,9.453802590073676626e+00
5.015996594063781670e-04,9.413525077221937210e+00
1.144773479762226642e-05,9.470406227819799128e+00
9.022797077540026202e-04,9.388016218102805510e+00
4.372777866458594218e-04,9.418264421574768619e+00
1.184990118714962227e-04,9.448935848755931843e+00
7.376899291115855510e-04,9.399076376325993465e+00
1.998959901995945568e-04,9.438648599625024005e+00
3.883862044540973744e-04,9.420739532719052178e+00
3.601902353931957994e-04,9.423355926803935745e+00
7.059982750629385708e-04,9.399253701309470799e+00
1.273191418399812803e-04,9.447854207503954882e+00
9.416196265578693472e-05,9.451265010468942407e+00
1.050594461626048013e-05,9.473101668924851282e+00
1.074763620966288300e-04,9.449960453957116258e+00
3.688095969679543434e-05,9.462900289616847260e+00
4.794297205406064760e-04,9.414505201029681913e+00
5.374940428486486886e-04,9.409973554390539618e+00
7.401871859948313051e-04,9.397777906880010690e+00
1.026564687772793570e-03,9.382096683725258401e+00
7.382066342701923975e-04,9.397856795298821453e+00
7.382066342701923975e-04,9.397856795298821453e+00
6.566509755752530648e-05,9.456410218035365745e+00
1.173838834087206169e-03,9.377783324125029907e+00
4.614543112046366220e-05,9.461789355259249135e+00
2.795730498991692977e-04,9.429479441923861671e+00
7.431621395012540923e-04,9.396974253251542564e+00
3.300583325759465897e-04,9.425463656172674121e+00
7.382066342701923975e-04,9.397856795298821453e+00
7.382066342701923975e-04,9.397856795298821453e+00
1.197198754942918874e-04,9.448427182187336015e+00
0.000000000000000000e+00,9.646514216279658882e+00
7.623365295115282908e-03,7.655511921127079233e+00
1.585590490495814757e-03,7.890990596146167491e+00
4.957135712674388961e-02,6.079898814433139620e+00
