f1,f2
8.243735251567312350e-01,-4.776430384794656536e-01
6.223261111112479149e-01,-1.902196773840915678e-01
2.026094924590760293e-01,5.334444423162391091e-01
6.346201374172451004e-01,-3.573553168055531026e-01
8.439948080549418696e-01,-7.476639495813003355e-01
8.360346797570339383e-01,-6.698727246916728051e-01
6.506213275564631804e-01,-4.569404912330570778e-01
2.048396497705850527e-01,5.164451512989906012e-01
2.498477027390241800e-01,2.510022104354660555e-01
8.237889088940952842e-01,-4.654748737060322439e-01
4.137342156647315639e-01,1.839199131757027761e-01
2.464213450394769911e-01,2.599102927691939735e-01
6.312559987590853350e-01,-3.185273690430373561e-01
2.065774293680977536e-01,5.067454909905947380e-01
8.304746537271952000e-01,-5.901684536474935960e-01
6.481191846808372903e-01,-4.506774751738690798e-01
6.242550362605722158e-01,-2.173167913628173964e-01
2.529297554104634749e-01,2.459087095840039316e-01
8.257843279747850707e-01,-5.060013849863056468e-01
6.391983478120439877e-01,-3.975554219211869245e-01
6.488476571390729974e-01,-4.539317493019404681e-01
6.474853695450684121e-01,-4.501307263724725338e-01
4.453896783776289947e-01,-1.078643205294732843e-01
4.111754758938887533e-01,2.177095223838270699e-01
8.336886496767289545e-01,-6.386935412696976844e-01
4.249492440394256332e-01,4.822068837757835513e-02
8.283930605438493133e-01,-5.540172043513487132e-01
2.914636559070565847e-04,9.829250245253943197e-01
4.430494778121283894e-01,-9.753062937926060272e-02
2.383608481096871623e-02,8.325642284333324428e-01
6.316363507578990344e-01,-3.235740693955601044e-01
0.000000000000000000e+00,1.000000000000000000e+00
6.519996039075393046e-01,-4.578455754884887541e-01
4.521544243236773619e-01,-1.231934654592005268e-01
8.400819473861167452e-01,-7.160885897680961953e-01
6.476846296499059186e-01,-4.504363346408770674e-01
6.481974016753393464e-01,-4.517795802851951037e-01
1.857921407027287031e-01,6.491806499154936239e-01
6.371929079980708233e-01,-3.840122497544933844e-01
6.407756557245796181e-01,-4.143583705739573575e-01
6.260843942376110860e-01,-2.485432163162511199e-01
4.151789591382257782e-01,1.651546175886160484e-01
8.371411580768969296e-01,-6.838001603243416548e-01
8.462255390562474222e-01,-7.589354049541982006e-01
6.208995776021331015e-01,-1.667678858884301396e-01
6.399892656231614962e-01,-4.073732251938898541e-01
8.315354031120203437e-01,-6.043412113357828908e-01
4.181609360165898237e-01,1.293448869911817678e-01
8.454845091657458012e-01,-7.555701019667105944e-01
4.466885662931504575e-01,-1.103915324628816502e-01
4.391015856082748359e-01,-6.937950873418223530e-02
2.006208535414280847e-01,5.509622248335493966e-01
2.505707588103860406e-01,2.494839904790977503e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.401703582641322721e-01,2.823701566181172629e-01
1.874139147229050006e-01,6.393705469742879677e-01
4.201591932550637898e-01,1.041296612561902063e-01
2.249835944607913307e-01,3.721110542734121784e-01
2.575275962466160307e-01,2.428482419294054895e-01
4.412365771882710286e-01,-8.667848324689528261e-02
5.993531122491846386e-02,6.987367011303079467e-01
2.245713743221700032e-02,8.399900904170346516e-01
6.355379332503848649e-03,9.219752418589233223e-01
4.725645409904888350e-03,9.307272894145348641e-01
6.279399974436523646e-01,-2.738268057250494159e-01
7.482680174843861498e-02,6.753168442719810205e-01
6.249093673847710972e-02,6.946009831914684574e-01
2.489018582816347469e-01,2.533802574630075188e-01
2.361024056457843301e-01,3.003070693336387653e-01
2.362185339658398331e-01,2.996125514375099774e-01
6.372495509362257060e-01,-3.843051740049203135e-01
6.413451001882720659e-01,-4.185861394400660074e-01
6.505853061972699525e-01,-4.566071276379963240e-01
2.200880704139194233e-01,4.010454759368189959e-01
4.376252414217726705e-01,-6.603547175157666038e-02
2.693460920826229454e-02,8.177154802699654335e-01
2.043519845878605523e-01,5.210864128939673989e-01
4.294318561160614389e-01,2.501786564659045416e-03
6.330669566075846078e-01,-3.400815054324644038e-01
3.529778333353128517e-02,7.814750816379283371e-01
1.983587053805415668e-01,5.654799089692967851e-01
4.210005161588799283e-02,7.548930907040302118e-01
2.142680969393842283e-01,4.443195866016970141e-01
3.440729451749835466e-02,7.846278386915299663e-01
1.971255614082119134e-01,5.737910015817409004e-01
8.449228277553997302e-01,-7.532073454797635348e-01
4.440244214881846618e-01,-1.005529817834366207e-01
2.521831893315443218e-01,2.463197176859126258e-01
6.914958750295932544e-02,6.831013021516908479e-01
4.175428094910417220e-01,1.351891932884803915e-01
1.996023304721483704e-03,9.566938883283035988e-01
8.334479194015420589e-03,9.084725537592944766e-01
3.981684269776233909e-02,7.626627387073897646e-01
1.999077950281090699e-01,5.543876678942709635e-01
6.382140753278181533e-01,-3.870722856574811965e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.250553742377690014e-01,3.682688624530666699e-01
1.824165611319645830e-01,6.698246224218729061e-01
2.381914033134647779e-01,2.967268508734635657e-01
1.878362846343153425e-01,6.366436440151801435e-01
