f1,f2
6.227355231319771833e-05,4.139612280392543653e+01
0.000000000000000000e+00,4.472836524910752587e+01
4.036361921875091348e-05,4.292817179211778722e+01
8.059185431960800530e-06,4.381821314408714585e+01
3.331024878049008937e-05,4.368573464755896651e+01
2.434804973610030021e-05,4.369811054541631279e+01
0.000000000000000000e+00,4.508229360051703338e+01
8.217490260864372730e-05,4.157029381311775751e+01
6.227355231319771833e-05,4.286564529837800563e+01
6.228997762917067797e-05,4.161286372474423700e+01
4.304056218470805526e-05,4.296476910419861639e+01
3.744117733107518091e-05,4.394344511514477603e+01
1.867076935380505498e-05,4.405485282989544515e+01
1.175452901987269401e-05,4.497257450583840921e+01
1.501572541926023230e-05,4.450648612996202758e+01
3.159908438262155688e-05,4.398733032045481650e+01
0.000000000000000000e+00,4.622834623184454728e+01
8.217490260864372730e-05,4.169048112920274463e+01
6.227355231319771833e-05,4.302315413004114220e+01
8.037473244567702626e-05,4.290865392583718574e+01
4.480686369446809517e-05,4.378960536997109187e+01
1.501572541926023230e-05,4.506357236006336819e+01
4.384173141328123464e-05,4.402423598267925797e+01
1.867076935380505498e-05,4.426697480839373355e+01
2.644559533113476359e-05,4.409775186784196421e+01
5.716020464180572710e-06,4.520624231800109527e+01
4.597844665423153068e-06,4.572749166400239318e+01
9.301644121107509951e-06,4.509501232215792044e+01
1.713771393729130299e-06,4.590024494964207946e+01
2.285062984222964064e-05,4.420083129436574154e+01
3.301707734568853750e-06,4.582635065528806706e+01
2.586813022547254653e-05,4.419313843238879258e+01
0.000000000000000000e+00,4.637148824125923596e+01
1.499162981194866631e-04,4.209654433919765637e+01
8.229677826063345515e-05,4.215877461090065736e+01
6.798229955119132039e-05,4.324358043659524498e+01
5.074739145742550989e-05,4.384614820253327849e+01
6.435122079611475712e-05,4.375437622875856647e+01
3.412124226082950099e-05,4.411231322144698197e+01
1.867076935380505498e-05,4.459433457980703253e+01
2.576774936358760987e-06,4.607540257664202699e+01
3.159908438262155688e-05,4.431997618358220592e+01
1.687271200188503938e-05,4.516801572735300141e+01
2.334394091481639766e-05,4.452667659332799843e+01
4.981381497639052026e-06,4.573989844515774905e+01
7.533935252992279151e-06,4.535034840552611968e+01
1.199301722659063587e-05,4.526483238619661620e+01
6.710624960395347208e-06,4.549378932614746418e+01
5.716020464180572710e-06,4.562926172023158955e+01
1.649125333156212006e-05,4.522971026851182330e+01
1.120343262174932768e-04,4.238634213472846568e+01
0.000000000000000000e+00,4.690710714561917882e+01
9.425871361009967309e-05,4.315251173145212960e+01
7.658803102263985309e-05,4.337249764737288160e+01
5.865732451166690508e-05,4.393243440382786957e+01
9.873809214547921034e-05,4.267587974816891006e+01
7.054208590991326044e-06,4.566960916209210097e+01
2.150718854042076280e-05,4.462930849299576153e+01
6.977500543366597029e-05,4.363318686677180835e+01
1.869303147692735268e-05,4.495636834372670165e+01
1.046686398541003625e-04,4.254018187992678435e+01
4.328330136374178766e-05,4.423739359918353387e+01
3.701711624891735415e-05,4.456414610414026356e+01
1.447598826725424528e-05,4.539997918920500553e+01
5.074739145742550989e-05,4.394578940196588945e+01
3.339270510572493468e-05,4.459300538791466550e+01
1.687271200188503938e-05,4.531816709643656083e+01
4.686186930813694007e-05,4.417793891863198752e+01
7.139660223414915187e-05,4.354861089011846786e+01
6.387524006704851146e-06,4.607905295237735999e+01
2.576308496119593974e-06,4.661785404093585328e+01
2.576774936358760987e-06,4.643781741552933795e+01
2.915722119459220364e-06,4.623715542713214433e+01
9.117630434903292483e-07,4.676821008959745285e+01
4.981381497639052026e-06,4.617130038889817456e+01
3.262265534804200080e-07,4.688260670295970556e+01
5.716020464180572710e-06,4.612524625956078950e+01
0.000000000000000000e+00,4.703548638628727474e+01
1.499162981194866631e-04,4.256066505948636802e+01
9.936043294808261496e-05,4.280022907321161085e+01
8.229677826063345515e-05,4.359292395392360220e+01
1.187384138049326217e-04,4.275807750117555628e+01
4.749273733341349433e-05,4.460271452151579297e+01
2.412798668900619642e-05,4.466275539976223996e+01
7.110538888686676454e-05,4.379309800803946473e+01
5.338705364539652099e-06,4.654288519214698283e+01
7.780974579438489395e-06,4.580937664595747094e+01
5.257578683435311546e-05,4.437449664175630204e+01
6.010679105382223591e-05,4.408571924995167279e+01
1.878169548447992487e-05,4.508720980438997827e+01
6.435122079611475712e-05,4.401328557781688033e+01
2.280518366055197602e-05,4.485606022375897339e+01
1.760941893143918793e-05,4.534804184416003636e+01
2.915722119459220364e-06,4.668892115348147343e+01
2.015207041785867921e-07,4.694233609716086164e+01
1.501572541926023230e-05,4.566013984807662496e+01
9.004149107798730311e-06,4.573521304614745731e+01
1.730639344950486242e-05,4.551321662360335552e+01
4.058107513417166894e-06,4.662098472324501586e+01
1.637925616197518706e-05,4.554614125872475228e+01
