f1,f2
1.357523909503248645e-02,8.964804520564113588e-01
2.227709896054431982e-02,8.639182771231820324e-01
3.266160567869245968e-02,8.158946225743568537e-01
4.639209837002505193e-02,7.583601237585595456e-01
6.124254184126790013e-02,7.221902824791240905e-01
7.550876420937843725e-02,6.983632715970157223e-01
9.093409523381278114e-02,6.914241808242890253e-01
1.063324691389492399e-01,7.147389849512125748e-01
1.280423074701634023e-01,7.622681519076205392e-01
1.502407721197737411e-01,7.825006178220372810e-01
1.670771789878728597e-01,7.559044935735794724e-01
1.805748014497662035e-01,7.026712618648832676e-01
1.897174281340766600e-01,6.505665856940560099e-01
1.982863669984890331e-01,5.868238572563141409e-01
2.063552130697214326e-01,5.292576754290889696e-01
2.141040600440921315e-01,4.784652261876090606e-01
2.218963565751637390e-01,3.975145104217421288e-01
2.295067250205421738e-01,3.621774274844353214e-01
2.340759413698677016e-01,3.261328205069529140e-01
2.403970641656576757e-01,2.954348013714380161e-01
2.522475303124768198e-01,2.719431685191079917e-01
2.629074855660307741e-01,2.604271662146225852e-01
2.629074855660307741e-01,2.604271662146225852e-01
2.629849783199370572e-01,2.621068437385067340e-01
2.629849783199370572e-01,2.621068437385067340e-01
3.981514133497240371e-01,4.585699646367119575e-01
4.007974028002421196e-01,4.036255394072455482e-01
4.054992121065871258e-01,3.480079795449822488e-01
4.080627999384351945e-01,3.099558886146345782e-01
4.109650365527043325e-01,2.677879157483293304e-01
4.159121189272769747e-01,2.313140566497030592e-01
4.190967926101351604e-01,1.895097238233383052e-01
4.194136209897907919e-01,1.466980413860735355e-01
4.214697068121848744e-01,1.194674304156889827e-01
4.255215302849462145e-01,8.690565743596274928e-02
4.272403944286879973e-01,5.742775113015412269e-02
4.309569057432663941e-01,2.588562896954942419e-02
4.339224124263104665e-01,1.593817943545853839e-03
4.365487457665349069e-01,-2.250573635730706082e-02
4.421241896619644285e-01,-4.082242228734545009e-02
4.476862577048699721e-01,-6.905655445158731531e-02
4.490832238719797420e-01,-9.191594214963272336e-02
4.535021930975072779e-01,-9.222154744617382105e-02
4.535021930975072779e-01,-9.222154744617382105e-02
4.535021930975072779e-01,-9.222154744617382105e-02
6.130965064218554250e-01,5.025186651411785686e-03
6.141728284298628715e-01,-1.460147474884749587e-02
6.162497175424195284e-01,-5.050483681890418491e-02
6.183078843727287666e-01,-6.800028452926532019e-02
6.206785357583111118e-01,-9.071141743200725194e-02
6.217703497348401331e-01,-1.146687743551980665e-01
6.250627802006397671e-01,-1.370498069448594092e-01
6.243210068142830416e-01,-1.598721869279776664e-01
6.247306077919948519e-01,-1.834425296781113934e-01
6.279348886774621663e-01,-2.056013395219254969e-01
6.287673285654942212e-01,-2.223919797463706216e-01
6.310040455907592882e-01,-2.425442715864143117e-01
6.334765300668463439e-01,-2.604803022556332892e-01
6.332142174466279805e-01,-2.788914884102502989e-01
6.373898826717850907e-01,-2.926241337873701220e-01
6.406945337798010121e-01,-3.083458467965282113e-01
6.441534640887739416e-01,-3.245726887295168894e-01
6.379207303279131880e-01,-3.437441439901748330e-01
6.498176788266900594e-01,-3.557643661814602898e-01
6.416546849208540904e-01,-3.778942370093095193e-01
6.487457568369945360e-01,-3.866728517032323453e-01
6.511622750963680373e-01,-4.015241710470924263e-01
6.505602570082708036e-01,-4.138622501119533226e-01
6.499847894678292270e-01,-4.208344258624751588e-01
6.499847894678292270e-01,-4.208344258624751588e-01
6.499847894678292270e-01,-4.208344258624751588e-01
8.249853959791446645e-01,-4.012612974649099051e-01
8.270754972142514427e-01,-4.126963969679343647e-01
8.412136687487443698e-01,-4.272730934401376413e-01
8.335383094876986920e-01,-4.429441585755491961e-01
8.326387348589318060e-01,-4.611132917262266706e-01
8.313636223650539003e-01,-4.764665907946562529e-01
8.417832400112960078e-01,-4.844356813525776406e-01
8.427144757447686541e-01,-4.993621229654719440e-01
8.347105705702083656e-01,-5.135523556572149095e-01
8.340970853044850086e-01,-5.278351752682446385e-01
8.374293753794801454e-01,-5.404692710687282187e-01
8.419511716770422538e-01,-5.505938551426529104e-01
8.333475585155343257e-01,-5.656042004949658475e-01
8.430831807678356160e-01,-5.730043389636900741e-01
8.421363607975739241e-01,-5.860990700834770584e-01
8.362607557268761926e-01,-5.979771992105873402e-01
8.371080436569626748e-01,-6.096527575714838498e-01
8.372780968080426600e-01,-6.226123715148339510e-01
8.456249890432476768e-01,-6.317931964208450824e-01
8.373343872847373026e-01,-6.436673499160402434e-01
8.427599801967615711e-01,-6.511638742837885241e-01
8.388201262752776888e-01,-6.624430294092991112e-01
8.422727929115190193e-01,-6.695482915695046833e-01
8.404606146912997344e-01,-6.794513471679370920e-01
8.442414034940335377e-01,-6.892402276932650951e-01
8.447154350474485041e-01,-6.989168288386676808e-01
8.452158614581820606e-01,-7.069140190449704209e-01
8.472682030806711895e-01,-7.185028688871106795e-01
8.514998358681273860e-01,-7.257489405997368248e-01
