f1,f2
1.886589719357535493e-03,9.691212788302067338e+00
2.881511404302770311e-03,9.654516544256983579e+00
6.990402295820886611e-03,9.550417567780908001e+00
2.134305154654619376e-03,9.679288087752713210e+00
4.104497760100270405e-03,9.621710832794944324e+00
9.957580795377101585e-03,9.499156590368235342e+00
1.973619563295415762e-03,9.685711553557231568e+00
2.098671226525247648e-03,9.682001317738276214e+00
1.788849741648278289e-03,9.693989677154425166e+00
3.900657768945017811e-02,9.195003174251088041e+00
1.045481553114397354e-02,9.491405390754312776e+00
4.421446750576425722e-02,9.142264989252604224e+00
3.646295753694227260e-02,9.205628599861849892e+00
2.620917428712236930e-02,9.291901280969282695e+00
2.023988172094543653e-02,9.362193384208412184e+00
4.515484118680906933e-02,9.139689979315367196e+00
3.962396695649614276e-02,9.187892660148653690e+00
4.515341524925750583e-02,9.141486738719345695e+00
2.906482942020326490e-03,9.650975968417645490e+00
4.148282787323135518e-02,9.157458451045398462e+00
4.148282787323135518e-02,9.157458451045398462e+00
5.388706892957519090e-02,9.089677309017432094e+00
2.865602231370133895e-02,9.276814622262312682e+00
4.894546194701071551e-02,9.115090327210891630e+00
4.894546194701071551e-02,9.115090327210891630e+00
4.130815916747712646e-02,9.169100331698270878e+00
4.894546194701071551e-02,9.115090327210891630e+00
4.894546194701071551e-02,9.115090327210891630e+00
4.874443115656754838e-02,9.116857573469570042e+00
4.080903921973293852e-02,9.169355464599359351e+00
2.386185524643963732e-02,9.315388573512496606e+00
4.894546194701070857e-02,9.115090327210893406e+00
4.826384125419957982e-02,9.120383162588833414e+00
3.029107277987381011e-02,9.257094516798902717e+00
4.130815916747712646e-02,9.169100331698270878e+00
3.059213129242414203e-02,9.255069174312634317e+00
3.989993198613066283e-02,9.182639009017421472e+00
1.873137674638915284e-02,9.377364109695141892e+00
6.065410515278427811e-03,9.575651845452755495e+00
3.025420551702303132e-02,9.263299114788431154e+00
2.461291208415092649e-02,9.314734237232618952e+00
4.080903921973293852e-02,9.169355464599359351e+00
4.080903921973293852e-02,9.169355464599359351e+00
2.332263200230863531e-02,9.316733084640699047e+00
2.947962225337207726e-02,9.269123985808047195e+00
1.399905222738665779e-02,9.433589476669871132e+00
4.130815916747712646e-02,9.169100331698270878e+00
3.726751185260675919e-02,9.195256298275294782e+00
4.016996775488616833e-02,9.175037211790893821e+00
2.329971321150250962e-02,9.330627232407140426e+00
9.979267472159131670e-04,9.720888013092945812e+00
1.473561935054470452e-02,9.426903413497289108e+00
3.491958187642468792e-02,9.217000724918111842e+00
7.697580787210023170e-04,9.741565461127464687e+00
1.539505634244288032e-02,9.422477108810625168e+00
8.230920257974770962e-03,9.533730883024814418e+00
2.994144939270563469e-03,9.650291353181170706e+00
2.730128316299586851e-04,9.756598790442540192e+00
0.000000000000000000e+00,9.816505346913480423e+00
2.888669577132530961e-02,9.273212696586606185e+00
4.634153488853547283e-03,9.594454566729670120e+00
4.809477511696783059e-02,9.128247972440998836e+00
3.498595782658896897e-02,9.215195346959569989e+00
4.107091799650718252e-03,9.605576427439006082e+00
3.222756058410725273e-03,9.635851600033749520e+00
8.803965721780682499e-03,9.515163621942987149e+00
2.836644661006730919e-02,9.278010514349894322e+00
2.585434018490490732e-02,9.296904916971607591e+00
7.479665986875200408e-03,9.536254256339027791e+00
4.130815916747712646e-02,9.169100331698270878e+00
1.963625147680543234e-02,9.367313749727173899e+00
5.303623400804790763e-03,9.588162547434912142e+00
1.206172274489732306e-02,9.464400995339586231e+00
3.300130449465738577e-03,9.624711379436773129e+00
2.029551438447285694e-02,9.352498636023616641e+00
9.082097801307659896e-03,9.514832876840376485e+00
1.262389106761230284e-02,9.464067723959056266e+00
2.908098051826605440e-02,9.273006277158000188e+00
2.064059665886761735e-02,9.350997884764451484e+00
1.095294125407593943e-03,9.705297301605714466e+00
3.284810505873082993e-03,9.626189843887258846e+00
2.027344019259676167e-02,9.358843188021941373e+00
1.390938870345994130e-02,9.447480139730421556e+00
3.063221053022616765e-03,9.642131007281548705e+00
2.447081486619859898e-04,9.767890112532439773e+00
8.407918514089987713e-04,9.723132051696502742e+00
2.019790589419622308e-04,9.778379987679468144e+00
1.350813461291554794e-02,9.447676348512151989e+00
1.058443524192157273e-02,9.484300606027632696e+00
1.430148967385931266e-02,9.433361692198204196e+00
6.288952454089527695e-03,9.558834544449977599e+00
2.300701195653481745e-02,9.332092679935451329e+00
2.157870497475924271e-02,9.339275463684559853e+00
3.271249308883148604e-02,9.232829272849876645e+00
1.280505445939926837e-02,9.455957594027550428e+00
1.139396760482429619e-02,9.475437165076275647e+00
6.405826125883056464e-03,9.554955734824241986e+00
1.619968670987590245e-02,9.398544138409116400e+00
5.774037438083064709e-03,9.583918094214382677e+00
1.099129418658702662e-03,9.701676862377340171e+00
