f1,f2
9.655781372449826622e-03,9.169659405553682863e-01
9.655781372449826622e-03,9.169659405553682863e-01
2.030134132281971246e-02,8.688838134908521971e-01
2.721244211627071169e-02,8.470625285235353630e-01
3.449331393036481758e-02,8.274565953131814977e-01
4.211693086892287496e-02,8.056307864513764239e-01
5.126753512125813844e-02,7.873526366550116506e-01
5.866927121874045137e-02,7.713805471322779939e-01
6.634494863237266893e-02,7.542179143573602973e-01
7.397895989390999849e-02,7.395988989741516528e-01
8.167069697658932426e-02,7.260423655766850004e-01
8.894465400209213002e-02,7.144187317184242936e-01
9.658789910945272950e-02,7.015518219306020598e-01
1.048904660744381379e-01,6.870552049085636437e-01
1.113808189118181274e-01,6.738062261620785254e-01
1.186210750680840170e-01,6.637124861286910482e-01
1.268629940935790401e-01,6.593988302435044302e-01
1.332312659744392946e-01,6.482971918671407430e-01
1.409857022195139253e-01,6.358419695173740394e-01
1.473729471709983863e-01,6.255481092594400439e-01
1.557756023202511442e-01,6.147901086507034929e-01
1.611124025895904477e-01,6.079502614954203077e-01
1.695519166725044657e-01,6.030677733574753008e-01
1.764239522857266318e-01,5.909769920699284862e-01
1.871657341596986435e-01,5.796819200433094288e-01
1.926914876521280129e-01,5.727003632929550392e-01
1.998060173643096682e-01,5.617508175408459925e-01
2.082072447928035308e-01,5.491431314670258690e-01
2.148763767987959261e-01,5.476177190661194460e-01
2.213143600520417198e-01,5.371175027222773180e-01
2.295629563687827390e-01,5.341855669867225931e-01
2.379718155874823715e-01,5.215918524884843865e-01
2.453206779556133532e-01,5.121465327168581716e-01
2.508008195561681752e-01,5.049977254114429437e-01
2.601713270234179420e-01,4.982291958892834383e-01
2.641245520392801471e-01,4.929275743320290504e-01
2.747890461933828465e-01,4.810855014132828789e-01
2.832868234904477034e-01,4.758197613883329291e-01
2.939293864263633482e-01,4.726285433161795391e-01
3.040834872463014094e-01,4.657712679153722668e-01
3.059274204124007301e-01,4.578020573156602047e-01
3.153712533759274739e-01,4.491665500390565335e-01
3.252761832798917174e-01,4.467014734403589316e-01
3.349882295614028949e-01,4.409811292907080960e-01
3.392336475150912189e-01,4.267183903180050697e-01
3.516940740721513636e-01,4.197616059684852741e-01
3.571488416787475528e-01,4.132176086771222057e-01
3.654604272052075498e-01,4.051751375786767917e-01
3.735364760544043206e-01,4.012471078364931443e-01
3.903212729130451919e-01,4.020620875714118192e-01
3.917236670675743881e-01,3.832889087060543654e-01
3.994277624266844851e-01,3.784496186014755237e-01
4.112384911532094289e-01,3.744616224748106847e-01
4.190107662059129878e-01,3.660954349921962669e-01
4.248044485325663810e-01,3.543361908771706092e-01
4.341073134559942370e-01,3.501731989206713913e-01
4.445810672187998080e-01,3.414612201267238079e-01
4.524254122315523041e-01,3.364848591763797137e-01
4.710144200395253167e-01,3.327824942953885867e-01
4.774657817480305044e-01,3.270647811782196879e-01
4.861083762526569041e-01,3.178374812424990536e-01
4.958264229264662259e-01,3.120613718285221161e-01
5.071424860556154046e-01,3.047339198067687827e-01
5.100560745577721322e-01,2.955519088139726969e-01
5.178198311158932476e-01,2.876704753181419383e-01
5.384853063203869361e-01,2.815571695386108741e-01
5.408699707096221720e-01,2.720026425905884837e-01
5.509564411658078864e-01,2.652733282805140314e-01
5.633145346663237518e-01,2.585356142031509097e-01
5.698554440948928601e-01,2.500842116531182824e-01
5.833443340455900517e-01,2.450704316478807543e-01
5.959705382988088607e-01,2.355138275869654019e-01
6.052889980287680105e-01,2.295314925829787522e-01
6.234082751030157743e-01,2.238142650865258820e-01
6.293223178744052904e-01,2.134803394150686651e-01
6.351420528390213649e-01,2.094588266559814227e-01
6.577679862061888150e-01,2.006138612202980342e-01
6.613310261390087375e-01,1.925862400262571827e-01
6.758039755513801650e-01,1.871676663179759614e-01
6.848928569695231783e-01,1.762381271463633048e-01
7.007597556597435773e-01,1.704256095743889865e-01
7.160690371511744257e-01,1.609474216095476418e-01
7.307372422182859539e-01,1.546653128966543334e-01
7.455015755098721719e-01,1.472906782371115886e-01
7.560619246796280724e-01,1.370297132432987675e-01
7.699787683641805547e-01,1.285390458556397442e-01
7.814743888018162998e-01,1.217550116530199400e-01
8.009631575837975470e-01,1.113435464741249076e-01
8.114858260299840920e-01,1.016230503232082583e-01
8.340728789988750558e-01,9.522003551057785231e-02
8.420222939775511284e-01,8.700026478388978024e-02
8.593437596159526626e-01,7.920123876179462064e-02
8.770173314928666475e-01,6.912537350881282905e-02
8.951720768804450890e-01,6.001030948378454494e-02
9.096326119471639382e-01,5.184142448201963654e-02
9.235309817292036705e-01,4.228984120951317927e-02
9.513509657967426092e-01,3.098165046299799358e-02
9.648253900863846821e-01,2.442084278386995669e-02
9.811468442005815138e-01,1.312377970451497795e-02
1.000000000000000000e+00,1.047628961237759846e-03
