f1,f2
0.000000000000000000e+00,1.000000000000000000e+00
1.001001001001000992e-03,9.999989979969959863e-01
2.002002002002001985e-03,9.999959919879839454e-01
3.003003003003002977e-03,9.999909819729639882e-01
4.004004004004003969e-03,9.999839679519358926e-01
5.005005005005004962e-03,9.999749499248998807e-01
6.006006006006005954e-03,9.999639278918558416e-01
7.007007007007006946e-03,9.999509018528037751e-01
8.008008008008007939e-03,9.999358718077436814e-01
9.009009009009008931e-03,9.999188377566755603e-01
1.001001001001000992e-02,9.998997996995995230e-01
1.101101101101101092e-02,9.998787576365153473e-01
1.201201201201201191e-02,9.998557115674232554e-01
1.301301301301301290e-02,9.998306614923231361e-01
1.401401401401401389e-02,9.998036074112149896e-01
1.501501501501501488e-02,9.997745493240989267e-01
1.601601601601601588e-02,9.997434872309747256e-01
1.701701701701701513e-02,9.997104211318426081e-01
1.801801801801801786e-02,9.996753510267023524e-01
1.901901901901902059e-02,9.996382769155541803e-01
2.002002002002001985e-02,9.995991987983979810e-01
2.102102102102101910e-02,9.995581166752337543e-01
2.202202202202202183e-02,9.995150305460616114e-01
2.302302302302302456e-02,9.994699404108813301e-01
2.402402402402402382e-02,9.994228462696931325e-01
2.502502502502502307e-02,9.993737481224969077e-01
2.602602602602602580e-02,9.993226459692926555e-01
2.702702702702702853e-02,9.992695398100803761e-01
2.802802802802802778e-02,9.992144296448600693e-01
2.902902902902902704e-02,9.991573154736317353e-01
3.003003003003002977e-02,9.990981972963954849e-01
3.103103103103103250e-02,9.990370751131512073e-01
3.203203203203203175e-02,9.989739489238989023e-01
3.303303303303303101e-02,9.989088187286385701e-01
3.403403403403403027e-02,9.988416845273702105e-01
3.503503503503503647e-02,9.987725463200938236e-01
3.603603603603603572e-02,9.987014041068095205e-01
3.703703703703703498e-02,9.986282578875171900e-01
3.803803803803804118e-02,9.985531076622167213e-01
3.903903903903904044e-02,9.984759534309083362e-01
4.004004004004003969e-02,9.983967951935920349e-01
4.104104104104103895e-02,9.983156329502675952e-01
4.204204204204203821e-02,9.982324667009351282e-01
4.304304304304304440e-02,9.981472964455947450e-01
4.404404404404404366e-02,9.980601221842463344e-01
4.504504504504504292e-02,9.979709439168898966e-01
4.604604604604604912e-02,9.978797616435254314e-01
4.704704704704704837e-02,9.977865753641529389e-01
4.804804804804804763e-02,9.976913850787724192e-01
4.904904904904904689e-02,9.975941907873839831e-01
5.005005005005004615e-02,9.974949924899875198e-01
5.105105105105105234e-02,9.973937901865830291e-01
5.205205205205205160e-02,9.972905838771705112e-01
5.305305305305305086e-02,9.971853735617499659e-01
5.405405405405405705e-02,9.970781592403213933e-01
5.505505505505505631e-02,9.969689409128849045e-01
5.605605605605605557e-02,9.968577185794402773e-01
5.705705705705705483e-02,9.967444922399877338e-01
5.805805805805805409e-02,9.966292618945271631e-01
5.905905905905906028e-02,9.965120275430585650e-01
6.006006006006005954e-02,9.963927891855819396e-01
6.106106106106105880e-02,9.962715468220973980e-01
6.206206206206206499e-02,9.961483004526047180e-01
6.306306306306305731e-02,9.960230500771041218e-01
6.406406406406406351e-02,9.958957956955954982e-01
6.506506506506506970e-02,9.957665373080788473e-01
6.606606606606606202e-02,9.956352749145541692e-01
6.706706706706706822e-02,9.955020085150215747e-01
6.806806806806806054e-02,9.953667381094808420e-01
6.906906906906906674e-02,9.952294636979321929e-01
7.007007007007007293e-02,9.950901852803755165e-01
7.107107107107106525e-02,9.949489028568108129e-01
7.207207207207207145e-02,9.948056164272380819e-01
7.307307307307307764e-02,9.946603259916573236e-01
7.407407407407406996e-02,9.945130315500685381e-01
7.507507507507507616e-02,9.943637331024718362e-01
7.607607607607608236e-02,9.942124306488671071e-01
7.707707707707707467e-02,9.940591241892543506e-01
7.807807807807808087e-02,9.939038137236335668e-01
7.907907907907907319e-02,9.937464992520047558e-01
8.008008008008007939e-02,9.935871807743679174e-01
8.108108108108108558e-02,9.934258582907231627e-01
8.208208208208207790e-02,9.932625318010703808e-01
8.308308308308308410e-02,9.930972013054094605e-01
8.408408408408407642e-02,9.929298668037406239e-01
8.508508508508508261e-02,9.927605282960638711e-01
8.608608608608608881e-02,9.925891857823789799e-01
8.708708708708708113e-02,9.924158392626860614e-01
8.808808808808808732e-02,9.922404887369852267e-01
8.908908908908909352e-02,9.920631342052763646e-01
9.009009009009008584e-02,9.918837756675594752e-01
9.109109109109109204e-02,9.917024131238345586e-01
9.209209209209209823e-02,9.915190465741016146e-01
9.309309309309309055e-02,9.913336760183607543e-01
9.409409409409409675e-02,9.911463014566117558e-01
9.509509509509508907e-02,9.909569228888548409e-01
9.609609609609609526e-02,9.907655403150898987e-01
9.709709709709710146e-02,9.905721537353169293e-01
9.809809809809809378e-02,9.903767631495359325e-01
9.909909909909909997e-02,9.901793685577469084e-01
1.001001001001000923e-01,9.899799699599499681e-01
1.011011011011010985e-01,9.897785673561448894e-01
1.021021021021021047e-01,9.895751607463318944e-01
1.031031031031030970e-01,9.893697501305108721e-01
1.041041041041041032e-01,9.891623355086818226e-01
1.051051051051051094e-01,9.889529168808448567e-01
1.061061061061061017e-01,9.887414942469997525e-01
1.071071071071071079e-01,9.885280676071467321e-01
1.081081081081081141e-01,9.883126369612855733e-01
1.091091091091091064e-01,9.880952023094164982e-01
1.101101101101101126e-01,9.878757636515393958e-01
1.111111111111111049e-01,9.876543209876542662e-01
1.121121121121121111e-01,9.874308743177612202e-01
1.131131131131131173e-01,9.872054236418600359e-01
1.141141141141141097e-01,9.869779689599509354e-01
1.151151151151151159e-01,9.867485102720338075e-01
1.161161161161161082e-01,9.865170475781086523e-01
1.171171171171171144e-01,9.862835808781754698e-01
1.181181181181181206e-01,9.860481101722342601e-01
1.191191191191191129e-01,9.858106354602851340e-01
1.201201201201201191e-01,9.855711567423278696e-01
1.211211211211211253e-01,9.853296740183626889e-01
1.221221221221221176e-01,9.850861872883894810e-01
1.231231231231231238e-01,9.848406965524082457e-01
1.241241241241241300e-01,9.845932018104189831e-01
1.251251251251251362e-01,9.843437030624218043e-01
1.261261261261261146e-01,9.840922003084164871e-01
1.271271271271271208e-01,9.838386935484032536e-01
1.281281281281281270e-01,9.835831827823819928e-01
1.291291291291291332e-01,9.833256680103527048e-01
1.301301301301301394e-01,9.830661492323153894e-01
1.311311311311311179e-01,9.828046264482700467e-01
1.321321321321321240e-01,9.825410996582167877e-01
1.331331331331331302e-01,9.822755688621555015e-01
1.341341341341341364e-01,9.820080340600860769e-01
1.351351351351351426e-01,9.817384952520087360e-01
1.361361361361361211e-01,9.814669524379233678e-01
1.371371371371371273e-01,9.811934056178300834e-01
1.381381381381381335e-01,9.809178547917286606e-01
1.391391391391391397e-01,9.806402999596193215e-01
1.401401401401401459e-01,9.803607411215018441e-01
1.411411411411411521e-01,9.800791782773764504e-01
1.421421421421421305e-01,9.797956114272430295e-01
1.431431431431431367e-01,9.795100405711015812e-01
1.441441441441441429e-01,9.792224657089522166e-01
1.451451451451451491e-01,9.789328868407947137e-01
1.461461461461461553e-01,9.786413039666292946e-01
1.471471471471471337e-01,9.783477170864558481e-01
1.481481481481481399e-01,9.780521262002743743e-01
1.491491491491491461e-01,9.777545313080848732e-01
1.501501501501501523e-01,9.774549324098873448e-01
1.511511511511511585e-01,9.771533295056819002e-01
1.521521521521521647e-01,9.768497225954683172e-01
