f1,f2
3.951518974971244690e-04,4.054092912862101628e+01
3.778116326450801227e-02,3.829794203168435729e+01
5.137040208176930824e-04,3.956441309031802689e+01
0.000000000000000000e+00,4.111171589973542240e+01
4.669773751853759092e-02,3.827324164803917483e+01
2.644518464835890047e-03,3.899677298755923260e+01
3.951518974971244690e-04,4.094092468739598445e+01
2.327435338314438190e-03,4.004249211051669732e+01
2.330925441553640190e-03,3.988052826461723299e+01
1.004975291099524009e-03,4.005973412242590115e+01
5.137040208176930824e-04,4.030607302302476569e+01
1.527578983794455707e-04,4.142846132798570125e+01
0.000000000000000000e+00,4.158805056353278928e+01
4.669773751853759092e-02,3.859797499070071325e+01
4.435451237953285525e-02,3.919925373977925886e+01
2.644518464835890047e-03,3.921111702053312342e+01
3.951518974971244690e-04,4.140724799033919368e+01
4.857692074555008477e-04,4.120332153780723417e+01
4.193950997458931640e-04,4.139451299638201220e+01
2.358670144517978524e-03,4.008986836547698118e+01
1.709847479576099552e-03,4.014930860961876391e+01
5.137040208176930824e-04,4.039933045696130165e+01
7.025005159021482579e-04,4.032638149809667283e+01
0.000000000000000000e+00,4.175266227957150278e+01
1.467782839984611647e-04,4.163944806167813084e+01
7.051333206722430746e-02,3.901613887296883831e+01
4.669773751853759092e-02,3.910474767400286566e+01
2.644518464835890047e-03,3.940263679207014036e+01
2.500026469902581500e-03,4.032213304018790723e+01
5.137040208176930824e-04,4.046775961188022563e+01
9.040570045308030274e-04,4.040948004855895448e+01
2.302462293543427758e-03,4.034002501539954721e+01
1.203072787753198302e-03,4.034450747342077648e+01
0.000000000000000000e+00,4.181412764607545540e+01
3.205654615885106099e-04,4.177145769190531865e+01
7.051333206722430746e-02,3.938403720678361708e+01
3.778116326450801227e-02,3.943999776360516307e+01
2.644518464835890047e-03,3.946557432033154811e+01
5.137040208176930824e-04,4.113935748276916371e+01
5.346613575615320009e-04,4.108280325337839400e+01
6.455835819903079720e-04,4.055092935352757877e+01
6.124666052952202917e-04,4.063611502206092752e+01
2.032170546050188382e-03,4.046386788556421976e+01
2.543600178267168849e-03,4.035639540004550696e+01
2.408426279010263756e-04,4.185521245373375621e+01
0.000000000000000000e+00,4.193521710252309020e+01
1.276581264848045127e-01,3.940619210276692286e+01
2.644518464835890047e-03,4.001125678919770934e+01
5.718944164877916986e-02,3.947543044487366615e+01
7.871895764647382499e-02,3.947162503422419633e+01
3.272369971438893101e-03,3.964444956970198319e+01
2.644518464835890047e-03,4.001125678919770934e+01
2.644518464835890047e-03,4.001125678919770934e+01
3.317506395441440891e-03,3.949998298541946440e+01
4.929170986727485389e-03,3.947604172195192973e+01
5.137040208176930824e-04,4.126931346255643263e+01
1.203072787753198302e-03,4.056858841551813555e+01
1.298735752074599943e-03,4.056256209290441461e+01
1.419905640479590322e-03,4.056204492042289189e+01
6.277494915350859996e-04,4.085202766166219135e+01
3.205654615885106099e-04,4.189859873542422264e+01
0.000000000000000000e+00,4.202258116216911787e+01
2.110555701194661541e-04,4.196689867212034386e+01
2.749575670627630447e-03,4.015722783224860137e+01
2.744646303068694164e-03,4.044239149428162250e+01
4.847486327042373894e-03,3.959282751126090716e+01
3.357731002245592684e-03,3.986768934612029369e+01
4.485511277416163317e-02,3.958378395118431570e+01
5.661733837443543287e-04,4.148411152748715836e+01
5.137040208176930824e-04,4.169621724120742101e+01
1.709847479576099552e-03,4.061079440035260291e+01
7.025005159021482579e-04,4.107983161744634515e+01
6.362988982976414435e-04,4.145081861818465541e+01
1.618250754856987578e-03,4.096509056837494711e+01
1.573631935303880167e-03,4.105294966600258277e+01
0.000000000000000000e+00,4.206111914326119461e+01
2.408426279010263756e-04,4.197791900404510557e+01
2.749575670627630447e-03,4.032789221353695552e+01
4.435451237953285525e-02,3.962368361335275324e+01
2.463787843870110517e-02,3.970995230039338963e+01
2.459495855105483728e-02,3.980051527144819090e+01
4.929170986727485389e-03,3.995868825843789551e+01
4.692166661334734590e-03,4.032677418223759958e+01
7.051333206722430746e-02,3.959265153641008084e+01
8.577095116409205050e-04,4.141420207469200676e+01
1.744974115025930235e-03,4.073377294187431374e+01
8.840037423014337125e-04,4.110371607402318261e+01
2.057143590821198815e-03,4.069036818060811811e+01
4.847486327042373894e-03,4.060623814391301778e+01
0.000000000000000000e+00,4.208201528463220598e+01
1.467782839984611647e-04,4.206278790030245318e+01
2.327435338314438190e-03,4.061912620349536951e+01
2.408426279010263756e-04,4.203568797952883784e+01
1.379328914734970907e-02,4.013361728420083807e+01
9.239888290744303553e-03,4.023463598178694411e+01
8.036129901962858063e-03,4.034201853506831270e+01
2.309708005959390867e-02,4.006916095424875834e+01
5.665314820395428962e-03,4.051408674132019172e+01
5.218492953368439671e-04,4.172623415749441023e+01
5.890624915213793760e-04,4.149528942827090816e+01
