f1,f2
6.736843241746090505e-02,7.404457042978080938e-01
6.683969449159410381e-02,7.414662604386148548e-01
6.886477950838582052e-02,7.375790118229547110e-01
6.502044213475333123e-03,9.193648496183108865e-01
5.785998140898073183e-01,2.393425119741426910e-01
5.793326541535335217e-01,2.388609735113303711e-01
3.057215216777379174e-01,4.470791745237513992e-01
6.223882353098253439e-02,7.505229640550519221e-01
9.006583843351283203e-02,6.998903864459682378e-01
1.606873845704515913e-01,5.991416953860435601e-01
1.809409846728621263e-01,5.746284157670353832e-01
2.249927053358871665e-01,5.256660543150498688e-01
3.748718245322531506e-01,3.877322280796962062e-01
0.000000000000000000e+00,1.000000000000000000e+00
8.661405772142637405e-01,6.933330301374096560e-02
6.719488713145588266e-02,7.407802339105755696e-01
5.841946091550135334e-01,2.356737551040430090e-01
7.884182757657565155e-03,9.112071166563785463e-01
3.578094759850120044e-01,4.018282739596433228e-01
6.263807043149896003e-01,2.085578691973294374e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.656944567002442747e-01,4.845444355506920431e-01
8.774045172894474609e-01,6.330127151518979978e-02
9.530961170849512332e-01,2.373358492888164376e-02
2.183936122200014207e-02,8.522185589859235799e-01
5.784676209749077813e-01,2.394294109190733266e-01
6.052734995872799395e-02,7.539769320597599078e-01
5.847287722673456534e-01,2.353244663470698828e-01
3.257859877836691842e-01,4.292233468477628655e-01
1.329197576160662253e-02,8.847091687877712829e-01
0.000000000000000000e+00,1.000000000000000000e+00
8.774324533044323138e-01,6.328643503104519619e-02
1.403146332496749138e-01,6.254143578754680632e-01
3.313744681878035836e-01,4.243486983684591762e-01
1.866597883782485368e-01,5.679585802515589865e-01
6.403802181197326693e-02,7.469426557571313685e-01
5.759585277740552067e-01,2.410806843337909289e-01
8.186094381467572401e-01,9.522962131447010314e-02
4.374333753646508782e-02,7.908510557025094645e-01
3.743556245844750774e-01,3.881539306161768121e-01
8.622315589221299925e-01,7.143576112997941652e-02
5.357661350870912553e-01,2.680395262808986656e-01
3.342336877013840635e-01,4.218705432338937245e-01
5.213156724110896700e-01,2.779780665304621978e-01
1.193816435166240308e-01,6.544835421652501761e-01
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
4.060598400470272207e-01,3.627717640033699120e-01
8.825768475558570803e-01,6.054438766067449240e-02
2.099468528574935378e-01,5.418006975913901568e-01
5.991822698788442647e-01,2.259313549222703443e-01
2.145825566436412868e-01,5.367694346832871943e-01
3.789142936669469552e-01,3.844398537373078240e-01
5.416511011364022465e-02,7.672660099735317818e-01
3.789866161022437119e-01,3.843811873260108425e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.673580114507840277e-01,4.829332922594540278e-01
2.477754796364816103e-01,5.022295272011103595e-01
1.383715915903986349e-01,6.280166783437748368e-01
1.835341637475650933e-01,5.715911255846521932e-01
5.834830306770543151e-01,2.361393905449409303e-01
2.235445144505043280e-01,5.271950567756046313e-01
9.259538750364763038e-01,3.773507690058920672e-02
6.457032190668160476e-01,1.964434578558167110e-01
3.645163183404027674e-01,3.962481961738678615e-01
2.988302620988692038e-01,4.533463051447752523e-01
1.562303360119022266e-01,6.047401976791715317e-01
3.839873596405325717e-02,8.040440458571027627e-01
6.225543350703800494e-01,2.109788956925012227e-01
8.769604937126269650e-01,6.353831166853018964e-02
4.833037285925169679e-01,3.047996731053218000e-01
0.000000000000000000e+00,1.000000000000000000e+00
5.285082358048071027e-02,7.701069350801725832e-01
9.259178957409017752e-01,3.775372396620735316e-02
9.634430049135513929e-01,1.844867433559471692e-02
5.667171978046717795e-01,2.471938129845729359e-01
8.426024993003002894e-01,8.206620238885536933e-02
1.000000000000000000e+00,0.000000000000000000e+00
9.430971304261611676e-01,2.886819179483788439e-02
1.000000000000000000e+00,0.000000000000000000e+00
6.547660217351117806e-01,1.908238623543624390e-01
1.000000000000000000e+00,0.000000000000000000e+00
1.106081266115003375e-01,6.674220176830414353e-01
4.454630982877432199e-01,3.325697814501267779e-01
4.444098563187197093e-01,3.333592768703380615e-01
6.965583695221975180e-01,1.653993019965697420e-01
9.193919104841975498e-01,4.115074649617401353e-02
7.366370466363185709e-01,1.417244477281366100e-01
8.228199085851271022e-01,9.290578847336528057e-02
1.000000000000000000e+00,0.000000000000000000e+00
7.877896568343287775e-01,1.124248522648805815e-01
8.381155787604293028e-01,8.451347428789024452e-02
3.584431376685941473e-01,4.012988419894579217e-01
7.377744466203300933e-01,1.410620239968836120e-01
4.838217674480344566e-01,3.044270221982208202e-01
1.000000000000000000e+00,0.000000000000000000e+00
8.414572355438855178e-01,8.269021833195000504e-02
1.760790087024338701e-01,5.803823064950265342e-01
8.098683231467336263e-01,1.000731567806560918e-01
5.505921411835426049e-01,2.579810796681662466e-01
