f1,f2
2.871438730228711430e-05,3.970080474530488601e+01
0.000000000000000000e+00,4.118835238853381497e+01
6.672964317958645997e-06,4.072338255190688017e+01
1.248183019291087288e-05,4.051887534548729519e+01
5.124380280276560039e-05,3.871222302450936326e+01
2.261528436386266351e-05,4.045013259522773552e+01
2.648637162451100984e-04,3.764282908149672835e+01
6.606196486935813391e-05,3.771268197398291022e+01
2.983664551993144018e-05,4.023862577166766386e+01
3.232156430690809784e-05,4.004623829279255887e+01
4.328918620397474997e-05,3.980093358743038578e+01
0.000000000000000000e+00,4.141533198636506086e+01
9.249057473304753444e-06,4.115292924414861631e+01
9.649411460787274728e-06,4.101992681785494455e+01
2.197860927541446489e-05,4.062291760428738741e+01
2.596724719561905356e-05,4.048098442694787025e+01
1.120375309107800451e-04,3.861445391035599073e+01
6.606196486935813391e-05,3.888059962859100693e+01
1.491162036839696473e-04,3.830858556483722310e+01
3.004407438249762728e-05,4.040147909972831286e+01
4.652973621208259067e-05,4.026025653762985002e+01
4.825225610454298672e-05,3.986868041770561177e+01
4.529288399646524770e-05,4.038509664546623412e+01
4.175673011439583979e-06,4.220474536724354664e+01
0.000000000000000000e+00,4.306593865677151456e+01
3.004209040970066433e-07,4.246066005164968260e+01
4.995640876053187441e-06,4.207827626025459011e+01
3.997055253928527593e-07,4.238633251077642683e+01
1.020753072023904259e-05,4.107350951945281281e+01
2.197860927541446489e-05,4.072289358809754845e+01
2.983664551993144018e-05,4.058671547185896600e+01
2.862519550111107953e-05,4.059714446402312404e+01
1.074329065291705480e-04,3.924085870263521514e+01
6.606196486935813391e-05,3.937107943890377015e+01
1.491162036839696473e-04,3.919077199029481307e+01
2.648637162451100984e-04,3.874461354271631564e+01
4.082083696323562092e-05,4.047928755341222740e+01
5.422227206809911214e-05,4.007431224909257850e+01
0.000000000000000000e+00,4.337673236661611043e+01
4.995640876053187441e-06,4.235226098051585808e+01
4.175673011439583979e-06,4.245542789350562174e+01
1.222770509552854199e-06,4.263014448022652658e+01
1.020753072023904259e-05,4.179789973603791253e+01
1.567525012996019265e-05,4.138269196641709158e+01
2.261528436386266351e-05,4.074895949928750838e+01
2.871438730228711430e-05,4.072441242087375457e+01
4.065657900701540695e-05,4.070686110017343395e+01
6.606196486935813391e-05,3.946375591505612590e+01
1.390717645016237335e-04,3.937588857027792955e+01
2.648637162451100984e-04,3.904117746068652650e+01
4.684978893380254203e-05,4.067026993697700021e+01
4.650665130100725149e-05,4.068814797028991137e+01
6.240569425391809027e-05,4.030098971644569161e+01
6.431636006582239868e-05,4.028322346764310424e+01
6.221979350370974245e-05,4.061163390038631604e+01
0.000000000000000000e+00,4.339962084244306340e+01
1.222770509552854199e-06,4.304053810994604845e+01
4.215870270683816995e-06,4.286819350726081979e+01
4.175673011439583979e-06,4.294535975245879200e+01
9.020998176652920796e-06,4.275665478602966374e+01
2.388830652392052713e-06,4.294758213037873418e+01
1.020753072023904259e-05,4.216488338383007317e+01
2.053649128985962565e-05,4.143261238804495861e+01
1.759945677167573896e-05,4.155629581470888922e+01
2.350618327540464366e-05,4.079153695702475346e+01
2.261528436386266351e-05,4.106096959461779505e+01
2.871438730228711430e-05,4.073132585266152006e+01
4.529288399646524770e-05,4.072835208055416700e+01
1.064452969307921708e-04,3.952015906908126652e+01
1.176515689470689302e-04,3.951003237934651935e+01
6.606196486935813391e-05,4.006835203197314144e+01
7.619922995684647255e-05,3.954864931506102721e+01
3.069226760306427611e-04,3.934684032877851934e+01
2.648637162451100984e-04,3.938244892754894266e+01
2.648637162451100984e-04,3.959944950202130798e+01
2.081564734327851938e-05,4.156542112167782221e+01
2.871438730228711430e-05,4.093488942814106935e+01
1.895565892116627088e-05,4.184634417527129813e+01
1.293533984601214515e-05,4.225659550393731934e+01
2.261528436386266351e-05,4.150770326729591631e+01
1.390717645016237335e-04,3.964772277221060648e+01
1.863457770168697566e-05,4.215904329793970362e+01
1.622769083149741074e-05,4.220359038983511368e+01
1.629915585051530677e-06,4.340503012039933139e+01
2.401499728503236496e-05,4.134207992023941358e+01
4.365453951755292817e-06,4.294448990269720667e+01
2.596724719561905356e-05,4.114475295092958618e+01
9.770082284181133298e-05,3.987061998469638979e+01
1.130548818565776283e-05,4.231075743557165225e+01
0.000000000000000000e+00,4.348699074072415982e+01
4.175673011439583979e-06,4.297450849534723005e+01
7.826179859891096047e-06,4.287419392540505925e+01
7.556794279886500944e-05,4.066515905168437683e+01
3.356634508558206014e-04,3.957877534806430475e+01
5.422227206809911214e-05,4.071571083489465792e+01
1.044782770723578531e-04,3.974309574987991311e+01
1.020753072023904259e-05,4.232717994775809700e+01
3.119306900591671463e-05,4.074114756581010965e+01
7.585798163801292992e-05,4.019492296420056476e+01
5.646247807868582703e-05,4.068886376780945824e+01
