f1,f2
0.000000000000000000e+00,5.929789603381945717e+00
7.918708012870492863e-02,6.948397709267698730e+00
7.097371056084962604e-02,6.980934220640802046e+00
6.525688991837609587e-02,6.991034369718660990e+00
6.007722846635105141e-02,7.025348590832964923e+00
6.099562734060883645e-02,7.023656687896992601e+00
5.959568412946032734e-02,7.034543657031018249e+00
6.251048195727766654e-02,7.012684286109039711e+00
5.786744536208687090e-02,7.041477859609035939e+00
3.099208989748038559e-02,7.219081977008673157e+00
1.914397475784478803e-02,7.319725631804138821e+00
6.296152802830323747e-02,7.007400574450236341e+00
7.565668616495376669e-03,7.477171538367833215e+00
7.676672082058988780e-03,7.463899113801635288e+00
3.146138017611765925e-02,7.215981562954672413e+00
2.019684761371008663e-02,7.315735900190525776e+00
6.333439621094970329e-02,7.001065811785699644e+00
3.162040970531208167e-02,7.208008381456072478e+00
7.135751917617226200e-03,7.483052636879892638e+00
8.312033562413695398e-03,7.459697288513470248e+00
5.776572614512295867e-03,7.500343241668142369e+00
3.571304201115484828e-02,7.179547381278857721e+00
3.039258888695452188e-02,7.221132429620112703e+00
3.484062452713634905e-02,7.192842888261327339e+00
6.912186329017928205e-03,7.485286212202626466e+00
8.074878164797938060e-03,7.463653036833084897e+00
3.819685907830153854e-02,7.167152610026084503e+00
3.505505978596394623e-02,7.192518792309887665e+00
1.122339924713302434e-02,7.421185200526544179e+00
1.686838117302129347e-02,7.344916008515032679e+00
9.801928727263695129e-03,7.434851641141375644e+00
3.020018049660072590e-02,7.229747889456858090e+00
2.715925091096845281e-02,7.247655240742751914e+00
3.835993734011898526e-02,7.163168348654490813e+00
3.535682450225475365e-02,7.185650455259833258e+00
1.730517886902886715e-02,7.332575431461226145e+00
3.896345364361932656e-02,7.144695157174354883e+00
3.597433006232361730e-02,7.179337804337828643e+00
5.497372225299911042e-03,7.508671143962633465e+00
1.008905824359646389e-02,7.428883535852285114e+00
2.728958436033914609e-02,7.245845215920180493e+00
5.049070219688532243e-03,7.508849266602125816e+00
2.678924330512672328e-02,7.253184046973389698e+00
1.047716190929441973e-02,7.426725734353478714e+00
1.759945725643056319e-02,7.326487987515737821e+00
1.609656963043434863e-02,7.347958806614746763e+00
3.988973956737055723e-03,7.542158840813359078e+00
4.139548935474572644e-02,7.141879107962712858e+00
2.204869906621259937e-02,7.299463336311349693e+00
1.183333778480542831e-02,7.412735057579838305e+00
0.000000000000000000e+00,7.710267611096860207e+00
3.615139899048754046e-02,7.178030472012366658e+00
3.900072813854058885e-03,7.549678012854875497e+00
1.567276179023977672e-02,7.353248951500882313e+00
3.441328923336774148e-02,7.194819430922800407e+00
5.560661403229803790e-02,7.051366457341762484e+00
4.153711290339131418e-02,7.141489556259939420e+00
2.657266269715975737e-02,7.258516535092476296e+00
4.156851994496186392e-02,7.139597331961897275e+00
1.199838456829567697e-02,7.405544624493950678e+00
4.202910186539099424e-02,7.132864593836222511e+00
2.834278703636195634e-02,7.235034418949700452e+00
1.282415622674113083e-02,7.389219060166428044e+00
1.546358017967005422e-02,7.367500607027167803e+00
2.281857689592995189e-02,7.287205155080078711e+00
3.634932833174858713e-02,7.174467934473520714e+00
2.362722661439866506e-02,7.285875547890541704e+00
2.366885316981832965e-02,7.280804478620677145e+00
1.489167415450372636e-02,7.367716737184423437e+00
1.238735853073355889e-02,7.402349685792529499e+00
1.431853757227434347e-02,7.371051106260051888e+00
1.318042729655749014e-02,7.385764478108134412e+00
5.471286290867641289e-02,7.063255202283047041e+00
4.917538586199761419e-02,7.089049424971654467e+00
4.826390849668937832e-02,7.101463224724933632e+00
5.075391341018367641e-02,7.080153899759356939e+00
5.072799438571991282e-02,7.083258408421870378e+00
2.382124127801402147e-02,7.276744357375526384e+00
2.621761176015139500e-02,7.260090368702146968e+00
3.271038161528526216e-03,7.550449810553612195e+00
3.661499646697357474e-02,7.172105115715530665e+00
5.060056421638011587e-02,7.085486198882884779e+00
3.754753423966797538e-04,7.656088777529603817e+00
1.381856383036833211e-02,7.384479021628795437e+00
1.382215317957305109e-02,7.378768730620815397e+00
5.334209569967320735e-02,7.072835341417274435e+00
2.429911265615555815e-02,7.273341711026922063e+00
5.298787236740189199e-02,7.078611018484560091e+00
4.381508837508284182e-02,7.122070957583573225e+00
4.451982687672477457e-02,7.119960717739235001e+00
4.865821673284870946e-02,7.090001702150297902e+00
5.528855668001502474e-04,7.650796127122639234e+00
6.341411573129768393e-04,7.645184300934855237e+00
5.381960255045485642e-02,7.065263581143383043e+00
2.459339104355725419e-02,7.267745352028006423e+00
4.672086519575456565e-02,7.107350534696920796e+00
2.525264722450203461e-02,7.260519109049977438e+00
4.478102788398343609e-02,7.116433119321690981e+00
2.293762495809329761e-03,7.574018670972009204e+00
2.143767893551419904e-03,7.579296950716599923e+00
